userid,floorid,timestamp,magn_x,magn_y,magn_z
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023832,-9.205627,-1.2924194,-44.718933
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023852,-7.255554,-0.84228516,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023872,-7.106018,-0.5432129,-45.768738
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023892,-7.7056885,0.35705566,-46.069336
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023913,-6.655884,-0.09307861,-45.318604
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023933,-7.7056885,-1.1428833,-45.318604
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023952,-7.255554,0.6576538,-46.069336
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023973,-7.5561523,-0.24261475,-45.01953
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059023992,-7.106018,1.8569946,-45.469666
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024012,-6.80542,1.2573242,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024032,-8.006287,0.9567261,-46.818542
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024053,-7.255554,0.35705566,-46.069336
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024073,-6.956482,2.1575928,-44.119263
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024094,-6.655884,2.456665,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024115,-9.056091,0.9567261,-44.569397
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024134,-7.7056885,1.7074585,-43.818665
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024153,-7.255554,3.2073975,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024174,-6.3568115,1.5579224,-44.2688
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024193,-7.7056885,3.5064697,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024214,-8.006287,3.2073975,-44.86847
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024234,-7.255554,2.7572632,-45.318604
bXNtODk1Mi0xNjA1LUEwMQ==,1305,1520059024254,-9.056091,3.2073975,-44.569397
