Time(ms),Time(s),gyro_x,gyro_y,gyro_z
1499000684878, 22762.217238112, -0.18864441, 0.07702637, -0.39950562
1499000684899, 22762.237379713002, -0.24911499, 0.07305908, -0.37950134
1499000684918, 22762.257521315, -0.23033142, 0.18377686, -0.18190002
1499000684938, 22762.277662916, -0.051361084, 0.21537781, 0.03036499
1499000684960, 22762.297804518003, 0.14379883, 0.13124084, 0.08641052
1499000684980, 22762.31794612, 0.22612, 0.029693604, 0.028533936
1499000684999, 22762.338087721, 0.21435547, -0.0034484863, 0.024719238
1499000685019, 22762.358229323003, 0.24076843, -0.015975952, 0.05281067
1499000685041, 22762.378370924, 0.29193115, 0.102996826, 0.03326416
1499000685062, 22762.398512526, 0.27850342, 0.16331482, 0.0033416748
1499000685082, 22762.418654127003, 0.26765442, 0.14147949, -0.013763428
1499000685102, 22762.438795729002, 0.2335968, 0.105895996, 0.0041046143
1499000685122, 22762.458967848, 0.23176575, -0.05873108, 0.036315918
1499000685142, 22762.479078932003, 0.21740723, -0.036895752, 0.066711426
1499000685164, 22762.499220534002, 0.3663025, 0.38749695, 0.14962769
1499000685182, 22762.519362135, 0.48724365, 0.55822754, 0.1774292
1499000685203, 22762.539503737, 0.33499146, 0.41085815, 0.12382507
1499000685249, 22762.559645338002, 0.17175293, 0.12269592, -0.044158936
1499000685250, 22762.579817457, 0.018432617, 0.19737244, -0.018035889
1499000685263, 22762.599928541, 0.15861511, 0.18743896, 0.2007904
1499000685282, 22762.620100661003, 0.21496582, -0.035064697, 0.29837036
1499000685304, 22762.640211745, 0.06591797, -0.29710388, 0.26568604
1499000685323, 22762.660353346, -0.101135254, -0.39941406, 0.15940857
1499000685343, 22762.680494948003, -0.24179077, -0.18991089, 0.039230347
1499000685364, 22762.700636549, -0.23506165, 0.12864685, -0.009796143
1499000685384, 22762.720747633, -0.1874237, 0.2961731, 0.01524353
1499000685404, 22762.740919752003, -0.11808777, 0.27264404, -0.039886475
1499000685424, 22762.761061354002, -0.18605042, 0.014724731, -0.09776306
1499000685445, 22762.781202955, -0.29400635, -0.0710907, -0.112716675
1499000685465, 22762.801344557003, -0.29187012, 0.0075531006, 0.025634766
1499000685485, 22762.821516676002, 0.04499817, -0.010925293, 0.13604736
1499000685505, 22762.84162776, 0.2702484, -0.065597534, 0.070373535
1499000685525, 22762.861769362, 0.32461548, -0.1161499, -0.07255554
1499000685545, 22762.881910963002, 0.26628113, -0.062088013, -0.17503357
1499000685566, 22762.902052565, 0.19541931, 0.13215637, -0.21916199
1499000685585, 22762.922194166, 0.21069336, 0.22744751, -0.24649048
1499000685605, 22762.942335768003, 0.28048706, 0.079315186, -0.3013153
1499000685626, 22762.96247737, 0.25802612, -0.0031433105, -0.32850647
1499000685646, 22762.982618971, 0.18565369, 0.012893677, -0.34605408
1499000685667, 22763.002760573003, -0.03578186, 0.13703918, -0.3396454
1499000685686, 22763.022902174, -0.21780396, 0.16178894, -0.23306274
1499000685707, 22763.043043776, -0.17398071, -0.038726807, -0.12966919
1499000685729, 22763.063185377003, -0.23200989, -0.25541687, -0.29917908
1499000685745, 22763.083326979002, -0.70632935, -0.32092285, -0.5371094
1499000685765, 22763.103438063, -0.90989685, -0.35940552, -0.4033203
1499000685785, 22763.123610182003, -0.5559082, -0.38583374, -0.055755615
1499000685805, 22763.143721266002, 0.15907288, -0.36109924, -0.02583313
1499000685825, 22763.163893385, 0.5406952, -0.3728485, -0.13546753
1499000685845, 22763.184034987, 0.52986145, -0.35009766, -0.4414978
1499000685866, 22763.204176588002, 0.20626831, -0.09263611, -0.68278503
1499000685885, 22763.224348707, -0.14312744, 0.22714233, -0.6954651
1499000685906, 22763.244459791, -0.17214966, 0.34075928, -0.5545044
1499000685928, 22763.264601393003, 0.051101685, 0.26470947, -0.4250183
1499000685948, 22763.284773512, 0.1352539, 0.16362, -0.42210388
1499000685968, 22763.304884596, 0.06454468, 0.13200378, -0.46151733
1499000685988, 22763.325056715003, 0.059814453, 0.14071655, -0.35995483
1499000686009, 22763.345170486, 0.18611145, 0.080841064, -0.2519989
1499000686028, 22763.365312088, 0.25680542, 0.067108154, -0.22923279
1499000686050, 22763.385453689003, 0.2507019, -0.0022277832, -0.22572327
1499000686069, 22763.405595291002, 0.24353027, -0.071243286, -0.20755005
1499000686089, 22763.425736892, 0.25360107, -0.083465576, -0.19503784
1499000686109, 22763.445878494, 0.25863647, 0.08757019, -0.23121643
1499000686129, 22763.466020096002, 0.312088, 0.279068, -0.21870422
1499000686149, 22763.486161697, 0.34065247, 0.24409485, -0.21090698
1499000686170, 22763.506303299, 0.27894592, 0.03503418, -0.24420166
1499000686190, 22763.526475418003, 0.12501526, -0.052001953, -0.21504211
1499000686209, 22763.546586502, 0.09768677, 0.14147949, -0.054534912
1499000686259, 22763.566697586, 0.19038391, 0.28089905, -0.020019531
1499000686259, 22763.586869705003, 0.15800476, 0.29708862, -0.17425537
1499000686269, 22763.606980789, -0.27339172, 0.20927429, -0.34988403
1499000686288, 22763.627183426, -0.5203247, 0.33389282, -0.22419739
1499000686308, 22763.647263992003, -0.23950195, 0.20927429, 0.02027893
1499000686328, 22763.667405594002, -0.013793945, -0.16119385, 0.12641907
1499000686349, 22763.687577713, -0.08128357, -0.4172821, 0.16734314
1499000686369, 22763.707749832003, -0.15641785, -0.36032104, 0.11528015
1499000686390, 22763.727891434002, -0.19413757, -0.106674194, -0.03804016
1499000686410, 22763.748002517, -0.23857117, 0.08114624, -0.16540527
1499000686429, 22763.768174637, -0.2268219, 0.13949585, -0.21549988
1499000686449, 22763.788285721002, -0.23292542, 0.11230469, -0.23428345
1499000686470, 22763.80845784, -0.299057, 0.018844604, -0.25474548
1499000686490, 22763.828568924, -0.41984558, -0.016723633, -0.22297668
1499000686510, 22763.848710525002, -0.2159729, -0.033065796, -0.17671204
1499000686530, 22763.868852127, 0.12960815, 0.0017547607, -0.19151306
1499000686550, 22763.888993728, 0.24963379, -0.07154846, -0.23672485
1499000686571, 22763.909135330003, 0.20367432, -0.22410583, -0.30467224
1499000686590, 22763.929307449, 0.10853577, -0.2696228, -0.3382721
1499000686610, 22763.949418533, 0.122421265, -0.1434784, -0.35064697
1499000686631, 22763.969560135003, 0.24198914, 0.0025024414, -0.4091339
1499000686650, 22763.989701736, 0.37867737, -0.03413391, -0.45707703
1499000686671, 22764.009843338, 0.36019897, -0.24763489, -0.5600128
1499000686694, 22764.029984939003, 0.2705536, -0.4194336, -0.6708679
1499000686746, 22764.050126541002, 0.20121765, -0.29252625, -0.74172974
1499000686747, 22764.070268142, 0.15266418, 0.041748047, -0.7266083
1499000686751, 22764.090409744, 0.12425232, 0.1388855, -0.73379517
1499000686772, 22764.110551346002, 0.10592651, -0.01184082, -0.98194885
1499000686792, 22764.130723465, -0.1974945, -0.0014648438, -1.290268
1499000686812, 22764.150834549, -0.56736755, 0.1020813, -1.3382263
1499000686832, 22764.170976150002, -0.63287354, 0.06022644, -1.2062836
1499000686852, 22764.191087234, -0.4086914, -0.040100098, -1.1506958
1499000686874, 22764.211259353, -0.24575806, -0.22517395, -1.1728363
1499000686893, 22764.231431473003, -0.008285522, -0.19845581, -1.2230835
1499000686913, 22764.251542557, 0.015380859, -0.060256958, -1.2806549
1499000686933, 22764.271714676, -0.011199951, 0.113983154, -1.379303
1499000686953, 22764.291825760003, -0.05166626, 0.23997498, -1.455658
1499000686974, 22764.311967361, -0.10908508, 0.14193726, -1.4817657
1499000686994, 22764.33213948, -0.11671448, 3.6621094E-4, -1.4585571
1499000687015, 22764.352250564003, -0.07182312, -0.045288086, -1.4115143
1499000687035, 22764.372422684002, -0.029205322, -0.0032958984, -1.345398
1499000687056, 22764.392533767, 0.026672363, 0.014877319, -1.2953033
1499000687077, 22764.412705887, 0.03126526, -0.04284668, -1.211319
1499000687096, 22764.432847488002, 0.014007568, -0.14027405, -1.1407623
1499000687116, 22764.45298909, 0.019195557, -0.12057495, -1.1067047
1499000687136, 22764.473130691, -0.014709473, -0.008178711, -1.0573883
1499000687156, 22764.493272293003, -0.026153564, 0.010757446, -1.0118713
1499000687177, 22764.513413894, 4.119873E-4, -0.12194824, -1.0176849
1499000687196, 22764.533555496, 0.076919556, -0.22547913, -1.0314178
1499000687250, 22764.553666580003, 0.094329834, -0.23999023, -1.0341797
1499000687251, 22764.573808182, 0.011703491, -0.20960999, -0.9775238
1499000687256, 22764.593949783, -0.001876831, -0.16470337, -0.92315674
1499000687276, 22764.614121902003, 0.048965454, -0.011688232, -0.8197632
1499000687296, 22764.634263504002, 0.18075562, 0.0035858154, -0.74661255
1499000687316, 22764.654405105, 0.19541931, -0.30274963, -0.8084717
1499000687336, 22764.674546707003, -0.0695343, -0.26487732, -0.800827
1499000687356, 22764.694657791002, -0.30744934, 0.17155457, -0.6511688
1499000687376, 22764.71482991, -0.18925476, 0.17277527, -0.42684937
1499000687399, 22764.734971512, 0.09951782, -0.25816345, -0.37339783
1499000687419, 22764.755082596002, 0.14945984, -0.6637573, -0.43356323
1499000687438, 22764.775254715, 0.03201294, -0.655365, -0.5392456
1499000687459, 22764.795396316, -0.13748169, -0.3360443, -0.62872314
1499000687480, 22764.815537918003, -0.18559265, -0.16348267, -0.6647644
1499000687500, 22764.835710037, -0.17474365, 0.05000305, -0.675766
1499000687520, 22764.855821121, -0.16221619, 0.080703735, -0.6191101
1499000687539, 22764.875962723003, -0.1272583, 0.004501343, -0.5798645
1499000687560, 22764.896134842, -0.1506195, -0.08117676, -0.5847473
1499000687579, 22764.916215408, -0.14985657, -0.14959717, -0.6021576
1499000687600, 22764.936357010003, -0.013793945, -0.17829895, -0.573761
1499000687620, 22764.956529129002, 0.12348938, -0.20028687, -0.5852051
1499000687640, 22764.976640213, 0.12287903, -0.27252197, -0.6067352
1499000687661, 22764.996812332003, 0.0028533936, -0.23297119, -0.6313324
1499000687681, 22765.016953934002, -0.06602478, -0.19189453, -0.63819885
1499000687700, 22765.037095535, -0.06448364, -0.12591553, -0.63301086
1499000687742, 22765.057206619, -0.020050049, -0.11828613, -0.58810425
1499000687742, 22765.077378738002, 0.07737732, -0.22669983, -0.58566284
1499000687758, 22765.09752034, 0.10836792, -0.28901672, -0.6339264
1499000687780, 22765.117631424, 0.0025482178, -0.32244873, -0.691803
1499000687799, 22765.137803543003, -0.087402344, -0.32414246, -0.7137909
1499000687819, 22765.157945144, -0.16252136, -0.2853546, -0.71302795
1499000687839, 22765.178086746, -0.14741516, -0.34735107, -0.685379
1499000687861, 22765.198228348003, -0.175354, -0.3901062, -0.78923035
1499000687881, 22765.218369949, -0.50032043, -0.34109497, -0.88986206
1499000687900, 22765.238542068, -0.65592957, -0.121032715, -0.93644714
1499000687920, 22765.258653152003, -0.6304321, -0.025436401, -0.654541
1499000687940, 22765.278794754002, -0.18099976, -0.14637756, -0.42471313
1499000687961, 22765.298936355, 0.30949402, -0.2969513, -0.45585632
1499000687988, 22765.319077957003, 0.38371277, -0.31604004, -0.56703186
1499000688000, 22765.339189041002, 0.17907715, -0.08010864, -0.6439972
1499000688020, 22765.359330642, 0.030181885, 0.14788818, -0.6175842
1499000688040, 22765.379472244, -0.007217407, 0.19966125, -0.5939026
1499000688074, 22765.399613846002, -0.0043182373, 0.11077881, -0.6533203
1499000688081, 22765.419755447, -0.13320923, 0.090774536, -0.687973
1499000688101, 22765.439897049, -0.235672, 0.18850708, -0.65133667
1499000688121, 22765.460038650002, -0.36776733, 0.38168335, -0.48701477
1499000688141, 22765.480180252, -0.277359, 0.38780212, -0.323761
1499000688161, 22765.500321853, -0.08572388, 0.23509216, -0.25856018
1499000688181, 22765.520432937003, 0.035232544, 0.07168579, -0.25489807
1499000688201, 22765.540635574, 0.097229004, 0.057022095, -0.28009033
1499000688223, 22765.560746658, 0.053100586, 0.1882019, -0.2696991
1499000688242, 22765.580888260003, 0.049438477, 0.32563782, -0.189682
1499000688263, 22765.601029861, 0.13327026, 0.3761902, -0.08248901
1499000688284, 22765.621171463, 0.23664856, 0.38046265, -0.057128906
1499000688303, 22765.641313064003, 0.24719238, 0.33709717, -0.054534912
1499000688323, 22765.661454666002, 0.2386322, 0.17430115, -0.050720215
1499000688345, 22765.681596267, 0.19465637, 0.024353027, 0.0015106201
1499000688364, 22765.701737869, 0.1352539, -0.013519287, 0.120010376
1499000688384, 22765.721909988002, 0.081954956, -0.20915222, 0.143219
1499000688405, 22765.742021072, -0.11122131, -0.45484924, -0.13302612
1499000688425, 22765.762162674, -0.4429016, -0.15829468, -0.2779541
1499000688445, 22765.782304275002, -0.551178, 0.3416748, 0.06732178
1499000688466, 22765.802445877, -0.16955566, 0.13627625, 0.3728943
1499000688487, 22765.822587478, 0.13052368, -0.1288147, 0.25195313
1499000688506, 22765.842759598003, 0.10028076, -0.4992981, 0.1690216
1499000688526, 22765.862870682, 0.033554077, -0.55870056, 0.13450623
1499000688546, 22765.883012283, -0.10359192, -0.32398987, 0.17926025
1499000688566, 22765.903184402003, -0.16085815, 0.06283569, 0.16749573
1499000688587, 22765.923326004002, -0.19413757, 0.34014893, 0.0975647
1499000688622, 22765.943467605, -0.24346924, 0.4583435, -0.012390137
1499000688624, 22765.963578689003, -0.18269348, 0.34320068, -0.07575989
1499000688645, 22765.983720291002, -0.014709473, 0.054733276, -0.019256592
1499000688666, 22766.003861892, 0.058288574, -0.12301636, 0.04396057
1499000688686, 22766.024003494, 0.01109314, -0.108047485, 0.058013916
1499000688705, 22766.044145096002, 0.08866882, -0.06315613, 0.06213379
1499000688731, 22766.064286697, 0.165802, 0.010147095, 0.07923889
1499000688745, 22766.084428299, 0.21282959, 0.031066895, 0.063964844
1499000688766, 22766.104569900002, 0.157547, -0.09063721, -0.0017089844
1499000688786, 22766.124711502, 0.10455322, -0.28825378, -0.10096741
1499000688806, 22766.144883621, 0.18565369, -0.41194153, -0.16845703
1499000688828, 22766.164994705003, 0.31285095, -0.40950012, -0.17289734
1499000688848, 22766.185136307, 0.2902527, -0.3597107, -0.23687744
1499000688868, 22766.205247391, 0.13998413, -0.3444519, -0.3457489
1499000688889, 22766.225419510003, -0.05303955, -0.3271942, -0.43615723
1499000688909, 22766.245561111, -0.18528748, -0.2893219, -0.44837952
1499000688929, 22766.265702713, -0.21842957, -0.19769287, -0.42562866
1499000688950, 22766.285874832003, -0.34547424, -0.102249146, -0.54138184
1499000688969, 22766.305985916002, -0.8651428, 0.017318726, -0.75990295
1499000688989, 22766.326127517, -1.1529999, -0.022842407, -0.6452179
1499000689009, 22766.346299637, -0.6766968, -0.13783264, -0.23596191
1499000689029, 22766.366410721002, 0.09829712, -0.21464539, -0.040802002
1499000689049, 22766.386552322, 0.4725952, -0.16333008, -0.16464233
1499000689069, 22766.406693924, 0.35821533, -0.18821716, -0.39904785
1499000689090, 22766.426835525002, 0.028656006, -0.074905396, -0.5729828
1499000689110, 22766.446977127, -0.23735046, 0.05671692, -0.591156
1499000689130, 22766.467118728, -0.2749176, 0.20713806, -0.5102234
1499000689150, 22766.487260330003, -0.19474792, 0.11413574, -0.38897705
1499000689170, 22766.507401932, -0.11213684, -0.005279541, -0.43707275
1499000689191, 22766.527513016, -0.25567627, 0.08039856, -0.4547882
1499000689210, 22766.547715652003, -0.25935364, 0.26119995, -0.34561157
1499000689263, 22766.567826736, -0.21307373, 0.36579895, -0.2374878
1499000689263, 22766.587968338, -0.13519287, 0.34365845, -0.14448547
1499000689269, 22766.608109939003, 0.029418945, 0.24012756, -0.08401489
1499000689290, 22766.628251541002, 0.29421997, 0.0962677, -0.03529358
1499000689311, 22766.648393142, 0.39608765, 0.0074005127, -0.017425537
1499000689332, 22766.668534744, 0.37057495, -0.014587402, 0.029754639
1499000689352, 22766.688676346002, 0.39578247, 0.30395508, 0.09832764
1499000689372, 22766.708817947, 0.52160645, 0.43727112, 0.19895935
1499000689393, 22766.728959549, 0.5148926, 0.2518921, 0.20567322
1499000689412, 22766.749131668003, 0.32492065, 0.13139343, 0.20140076
1499000689432, 22766.769212234, 0.17602539, 0.08558655, 0.27256775
1499000689453, 22766.789384353, 0.108688354, -0.008026123, 0.30447388
1499000689472, 22766.809525955003, 0.11769104, -0.010620117, 0.22981262
1499000689492, 22766.829667557, -0.024780273, 0.098861694, 0.24003601
1499000689511, 22766.849809158, -0.13458252, 0.14620972, 0.37701416
1499000689531, 22766.869950760003, -0.09991455, -0.017959595, 0.40878296
1499000689551, 22766.890092361, -0.08280945, -0.39575195, 0.37228394
1499000689571, 22766.910203445, -0.098083496, -0.5634308, 0.29180908
1499000689593, 22766.930375564003, -0.08938599, -0.35147095, 0.25912476
1499000689614, 22766.950547684002, 0.012176514, -0.14317322, 0.1786499
1499000689638, 22766.97062825, 0.034622192, -0.012908936, 0.014633179
1499000689652, 22766.990800369, -0.18666077, 0.056106567, -0.19976807
1499000689672, 22767.010941971002, -0.5815582, 0.06466675, -0.26741028
1499000689693, 22767.031083572, -0.57743835, 0.07244873, -0.10813904
1499000689712, 22767.051225174, -0.11534119, 0.027709961, 0.13023376
1499000689736, 22767.071366775002, 0.2852173, 0.009536743, 0.19819641
1499000689753, 22767.091508377, 0.33699036, -0.09660339, 0.18902588
1499000689774, 22767.111649978, 0.25482178, -0.19692993, 0.17146301
1499000689796, 22767.131761062003, 0.27818298, -0.20501709, 0.2168274
1499000689816, 22767.151933182, 0.33576965, -0.08544922, 0.17207336
1499000689835, 22767.172074783, 0.32339478, 0.016403198, 0.06777954
1499000689855, 22767.192246902003, 0.3282776, -0.07644653, -0.023391724
1499000689875, 22767.212357986, 0.35118103, -0.2257843, -0.11654663
1499000689897, 22767.232499588, 0.26628113, -0.2265625, -0.27597046
1499000689916, 22767.252671707003, 0.10823059, -0.20394897, -0.40516663
1499000689936, 22767.272782791002, -0.15016174, -0.21479797, -0.43234253
1499000689956, 22767.292924392, -0.2724762, -0.14500427, -0.37034607
1499000689976, 22767.313065994, -0.33096313, -0.0990448, -0.31536865
1499000689999, 22767.333177078002, -0.2712555, -0.12805176, -0.39111328
1499000690016, 22767.353349197, -0.548584, 0.03274536, -0.44058228
1499000690036, 22767.373490799, -0.69303894, 0.13398743, -0.17655945
1499000690056, 22767.393632400002, -0.2724762, -0.09202576, 0.16795349
1499000690078, 22767.413774002, 0.30613708, -0.27633667, 0.1126709
1499000690098, 22767.433915603, 0.4385376, -0.237854, -0.15211487
1499000690118, 22767.454057205003, 0.22764587, 0.019302368, -0.30880737
1499000690137, 22767.474198807, -0.018676758, 0.16377258, -0.3246765
1499000690157, 22767.494340408, -0.08816528, 0.31755066, -0.2924652
1499000690178, 22767.514482010003, -0.087402344, 0.2694397, -0.26834106
1499000690199, 22767.534623611, -0.15641785, 0.11199951, -0.3147583
1499000690262, 22767.554765213, -0.5666046, 0.20179749, -0.26771545
1499000690262, 22767.574906814003, -0.80451965, 0.43971252, -0.10142517
1499000690262, 22767.595048416002, -0.56355286, 0.45803833, 0.09434509
1499000690276, 22767.615190017, -0.10832214, 0.26776123, 0.19224548
1499000690297, 22767.635331619, 0.31178284, -3.9672852E-4, 0.18780518
1499000690318, 22767.655473221002, 0.46342468, -0.09889221, 0.18856812
1499000690338, 22767.675584305, 0.4017334, -0.13034058, 0.1850586
1499000690358, 22767.695756424, 0.33239746, -0.22547913, 0.121536255
1499000690379, 22767.715898025002, 0.08699036, -0.19998169, 0.08076477
1499000690400, 22767.736039627, 0.15907288, -0.00894165, 0.09970093
1499000690420, 22767.756181228, 0.4828186, -0.0058898926, 0.10092163
1499000690440, 22767.776322830003, 0.54100037, -0.14698792, 0.060455322
1499000690459, 22767.796464432, 0.36325073, -0.09170532, 0.080459595
1499000690479, 22767.816606033, 0.19114685, 0.3106842, 0.12794495
1499000690501, 22767.836747635003, 0.16212463, 0.433609, 0.14398193
1499000690520, 22767.856919754002, 0.078445435, 0.26898193, 0.057235718
1499000690540, 22767.877061355, -0.18925476, 0.31021118, 0.035247803
1499000690560, 22767.897202957003, -0.16329956, 0.28959656, 0.09817505
1499000690581, 22767.917314041002, -0.052734375, 0.025421143, 0.2571411
1499000690601, 22767.937455642, 0.07035828, -0.32688904, 0.2571411
1499000690621, 22767.957627762, 0.012924194, -0.51960754, 0.21377563
1499000690641, 22767.977738846002, -0.089538574, -0.4783783, 0.14352417
1499000690661, 22767.997880447, -0.25752258, -0.2957306, -0.015594482
1499000690681, 22768.018022049, -0.34638977, -0.13233948, -0.11607361
1499000690703, 22768.038163650002, -0.22087097, -0.10575867, -0.08554077
1499000690749, 22768.058305252, 0.017822266, -0.10041809, 0.008224487
1499000690750, 22768.078416336, 0.13128662, -0.09492493, 0.0013580322
1499000690760, 22768.098618973003, -0.019134521, -0.08987427, -0.050872803
1499000690780, 22768.118730057, -0.14207458, -0.123931885, -0.12921143
1499000690802, 22768.138871658, -0.19367981, -0.22410583, -0.12097168
1499000690822, 22768.159043777003, 0.075546265, -0.20227051, -0.15318298
1499000690842, 22768.179154861, 0.29406738, -0.092941284, -0.329422
1499000690862, 22768.199296463, 0.25924683, -0.14302063, -0.41996765
1499000690882, 22768.219438064003, 0.18977356, -0.15341187, -0.30055237
1499000690903, 22768.239610184002, 0.19419861, -0.18440247, -0.200531
1499000690923, 22768.259721267, 0.22276306, -0.26304626, -0.22816467
1499000690943, 22768.279862869, 0.24337769, -0.27877808, -0.3063507
1499000690963, 22768.300004471002, 0.14059448, -0.22349548, -0.35842896
1499000690983, 22768.320146072, 0.07035828, -0.014282227, -0.37904358
1499000691005, 22768.340318191, -0.046463013, 0.16957092, -0.26956177
1499000691024, 22768.360459793003, -0.10725403, 0.08848572, -0.20953369
1499000691044, 22768.380570877, -0.27156067, -0.08834839, -0.30451965
1499000691065, 22768.400742996, -0.5682831, -0.15003967, -0.323761
1499000691084, 22768.420823562003, -0.6369934, -0.07675171, -0.15150452
1499000691105, 22768.440995682, -0.3424225, -0.1382904, -0.003540039
1499000691125, 22768.461167801, 0.026824951, -0.15310669, -0.0043029785
1499000691144, 22768.481278885003, 0.15739441, -0.10652161, -0.0154418945
1499000691166, 22768.501420486, 0.072647095, -0.054153442, -0.024917603
1499000691184, 22768.521562088, -0.017456055, 0.08100891, -0.041412354
1499000691205, 22768.541734207003, -0.12924194, 0.12757874, -0.025527954
1499000691269, 22768.561875809002, -0.17977905, -0.017333984, -0.09867859
1499000691270, 22768.581986892, -0.23124695, -0.3262787, -0.32070923
1499000691270, 22768.602128494, -0.34135437, -0.2575531, -0.41996765
1499000691284, 22768.622300613002, -0.4430542, 0.09336853, -0.287735
1499000691305, 22768.642411697, -0.32226563, 0.30976868, -0.099746704
1499000691324, 22768.662553299, -0.033950806, 0.17874146, -0.07392883
1499000691346, 22768.682664383003, 0.08073425, 0.08345032, -0.090423584
1499000691366, 22768.702836502, 0.13967896, 0.095962524, -0.048736572
1499000691386, 22768.722947586, 0.14425659, 0.18164063, 0.061523438
1499000691411, 22768.743150223003, 0.09814453, 0.26715088, 0.090530396
1499000691425, 22768.763261307, 0.13815308, 0.29112244, 0.037078857
1499000691445, 22768.783402908, 0.14227295, 0.23324585, 0.017684937
1499000691464, 22768.803544510003, 0.05203247, 0.18301392, 0.07220459
1499000691487, 22768.823686111, -0.020202637, 0.25601196, 0.19651794
1499000691509, 22768.84385823, 0.019805908, 0.46047974, 0.32035828
1499000691526, 22768.863969314003, 0.09967041, 0.4412384, 0.3359375
1499000691547, 22768.884080398002, 0.10836792, 0.11047363, 0.21591187
1499000691568, 22768.904252517, -0.014404297, 0.028778076, 0.15130615
1499000691587, 22768.924394119, -0.09442139, 0.16499329, 0.18154907
1499000691608, 22768.944535721002, -0.08265686, 0.2396698, 0.311203
1499000691629, 22768.96470784, -0.017150879, 0.0029754639, 0.40344238
1499000691648, 22768.984788406, 0.016906738, -0.36001587, 0.38801575
1499000691667, 22769.004960525002, 0.006210327, -0.4403534, 0.27470398
1499000691689, 22769.025102127, -0.069992065, -0.30673218, 0.11038208
1499000691709, 22769.045243728, -0.18191528, -0.26916504, -0.052246094
1499000691762, 22769.065415848003, -0.28424072, -0.20440674, -0.15701294
1499000691762, 22769.085526932, -0.37922668, -0.080566406, -0.1365509
1499000691767, 22769.105668533, -0.47421265, -0.039794922, -0.02583313
1499000691787, 22769.125840652003, -0.3517456, -0.06285095, 0.032043457
1499000691809, 22769.145951736, -0.18955994, -0.12835693, 0.110076904
1499000691827, 22769.166123855, 0.18885803, -0.12332153, 0.14627075
1499000691847, 22769.186204422, 0.2899475, -0.05307007, 0.14505005
1499000691867, 22769.206376541002, 0.20932007, 0.0037384033, 0.12886047
1499000691889, 22769.226518142, 0.17984009, 0.017623901, 0.10397339
1499000691908, 22769.246659744, 0.20626831, 0.07885742, 0.05128479
1499000691928, 22769.266831863002, 0.023620605, 0.12376404, -0.0032348633
1499000691948, 22769.28691243, -0.16023254, 0.029388428, -0.029800415
1499000691970, 22769.307084549, -0.20254517, -0.13661194, -0.07041931
1499000691991, 22769.327226150002, -0.1055603, -0.18104553, -0.096847534
1499000692011, 22769.347398269, -0.067855835, -0.24090576, -0.0814209
1499000692032, 22769.367570389, -0.15107727, -0.24565125, 0.0048675537
1499000692051, 22769.387681473003, -0.2501831, -0.15158081, 0.047164917
1499000692072, 22769.407792557, -0.16099548, -0.16317749, -0.08874512
1499000692092, 22769.427964676, -0.23292542, -0.16195679, -0.3355255
1499000692112, 22769.448106277003, -0.57255554, -0.014587402, -0.32957458
1499000692132, 22769.468247879002, -0.48550415, -0.08331299, -0.0814209
1499000692151, 22769.48838948, 0.061798096, -0.25282288, 0.040908813
1499000692172, 22769.508531082003, 0.4725952, -0.20394897, -0.053466797
1499000692192, 22769.528672684002, 0.46723938, -0.122558594, -0.14143372
1499000692212, 22769.548814285, 0.3294983, 0.05458069, -0.34513855
1499000692250, 22769.568955887, 0.029876709, 0.10864258, -0.5351105
