Time(ms),Time(s),acce_x,acce_y,acce_z
1499429611564, 294525.20342774, 0.5432892, 1.0463867, 6.2595825
1499429611582, 294525.223569341, 0.26870728, 1.3798065, 5.8673096
1499429611604, 294525.24371094303, -0.08433533, 1.4974823, 6.2007446
1499429611623, 294525.263852544, -0.3393097, 1.4386444, 6.828369
1499429611642, 294525.28399414604, -0.47660828, 1.3798065, 7.5736694
1499429611665, 294525.304135747, -0.5746765, 1.3994293, 8.3582
1499429611683, 294525.324277349, -0.6727295, 1.360199, 9.280029
1499429611704, 294525.344418951, -0.7511902, 1.5367126, 9.927261
1499429611723, 294525.364560552, -0.71195984, 1.8505249, 10.358765
1499429611743, 294525.384702154, -0.6138916, 2.1643372, 10.574509
1499429611764, 294525.404813238, -0.30007935, 2.2624054, 10.770645
1499429611796, 294525.424954839, 0.0725708, 2.2820282, 11.005997
1499429611807, 294525.445126958, 0.4059906, 2.1054993, 11.319809
1499429611824, 294525.46526856004, 0.6021271, 2.0858917, 11.319809
1499429611846, 294525.485410161, 0.9355469, 2.1251068, 10.80986
1499429611865, 294525.505551763, 1.484726, 1.6347809, 10.397995
1499429611886, 294525.525693365, 1.5435638, 0.752182, 11.378647
1499429611905, 294525.545834966, 1.1316833, -0.65997314, 13.281143
1499429611925, 294525.56597656803, 2.0142822, -0.60113525, 12.0651245
1499429611945, 294525.586118169, 2.465393, -0.38539124, 10.829483
1499429611964, 294525.606229253, 2.5634613, -0.2284851, 10.10379
1499429611984, 294525.626370855, 2.4261627, -0.051956177, 9.69191
1499429612006, 294525.646542974, 2.1123505, 0.04611206, 9.436935
1499429612027, 294525.666684576, 1.6416321, 0.26185608, 9.064285
1499429612047, 294525.686826177, 1.2493744, 0.37953186, 8.711243
1499429612065, 294525.70693726104, 0.8178711, 0.4776001, 8.593567
1499429612087, 294525.727139898, 0.3667755, 0.6345062, 8.495499
1499429612107, 294525.74725098204, 0.24908447, 0.8698578, 8.064011
1499429612127, 294525.767392583, 0.38638306, 1.0856171, 7.534439
1499429612147, 294525.787503667, 0.4256134, 1.2817383, 7.2402496
1499429612166, 294525.807675786, 0.52368164, 1.360199, 7.377533
1499429612185, 294525.827817388, 0.6021271, 1.3405762, 8.142456
1499429612208, 294525.84792847204, 0.71980286, 1.3994293, 8.73085
1499429612228, 294525.868131109, 0.91593933, 1.5171051, 9.123123
1499429612247, 294525.88824219303, 1.0728455, 1.7328491, 9.35849
1499429612267, 294525.908383794, 1.1905212, 1.8701477, 9.593842
1499429612299, 294525.92852539604, 1.2689819, 1.8897552, 10.005722
1499429612308, 294525.948666997, 1.2689819, 1.8701477, 10.358765
1499429612327, 294525.968778081, 1.3278198, 1.791687, 10.594116
1499429612347, 294525.988950201, 0.9747772, 1.8112946, 10.731415
1499429612368, 294526.009091802, 0.38638306, 1.7720795, 10.535278
1499429612388, 294526.029233404, -0.123565674, 1.5367126, 10.339142
1499429612408, 294526.049375005, -0.47660828, 1.1248322, 10.672577
1499429612428, 294526.06951660704, -1.08461, 0.5952759, 11.319809
1499429612448, 294526.089658208, -1.7122345, -0.07157898, 11.712082
1499429612470, 294526.10979981004, -1.9279938, -0.6403656, 12.0651245
1499429612489, 294526.129941411, -1.6141815, -1.1306915, 12.673126
1499429612511, 294526.150083013, -0.88848877, -1.2875977, 13.026169
1499429612529, 294526.170224615, -0.30007935, -0.99339294, 12.222031
1499429612551, 294526.190366216, -0.0058898926, -0.60113525, 10.986389
1499429612571, 294526.21050781803, 0.11180115, -0.15002441, 9.672302
1499429612589, 294526.230649419, 0.26870728, 0.26185608, 8.495499
1499429612612, 294526.25079102104, 0.4059906, 0.55604553, 7.475601
1499429612631, 294526.270932622, 0.4844513, 0.8306427, 7.0637207
1499429612650, 294526.291074224, 0.50405884, 0.85025024, 7.338318
1499429612672, 294526.31118530803, 0.44522095, 0.752182, 7.926712
1499429612690, 294526.331357427, 0.5432892, 0.752182, 8.240524
1499429612711, 294526.351499029, 0.77864075, 0.85025024, 8.260132
1499429612732, 294526.371671148, 1.0140076, 1.0463867, 8.240524
1499429612750, 294526.39178223204, 1.0140076, 1.144455, 8.672012
1499429612771, 294526.411923833, 0.876709, 1.1248322, 9.378098
1499429612804, 294526.43206543504, 0.7001953, 1.144455, 10.044952
1499429612811, 294526.452207036, 0.5432892, 1.360199, 10.417603
1499429612830, 294526.472348638, 0.50405884, 1.5367126, 10.849091
1499429612852, 294526.49249024, 0.58251953, 1.6740112, 11.280579
1499429612872, 294526.512631841, 0.73942566, 1.8309174, 11.574783
1499429612891, 294526.53280396, 1.1316833, 2.18396, 11.437485
1499429612913, 294526.552915044, 1.8181458, 2.1643372, 10.907928
1499429612932, 294526.57305664604, 2.033905, 1.6936188, 10.770645
1499429612954, 294526.593198247, 1.5239563, 0.9483185, 11.633621
1499429612972, 294526.613309331, 0.9355469, 0.20301819, 12.653519
1499429612994, 294526.633481451, 0.9747772, -0.18925476, 12.614288
1499429613013, 294526.653623052, 1.3278198, -0.40499878, 11.81015
1499429613032, 294526.673795171, 1.5631866, -0.48345947, 10.947159
1499429613057, 294526.693906255, 1.70047, -0.38539124, 10.06456
1499429613073, 294526.714017339, 1.7985382, -0.2284851, 9.260422
1499429613094, 294526.734189458, 1.7200928, -0.012741089, 8.750473
1499429613116, 294526.75433106004, 1.5239563, 0.124557495, 8.417038
1499429613135, 294526.774472661, 0.9551697, 0.10494995, 8.260132
1499429613153, 294526.794614263, 0.52368164, 0.124557495, 8.201294
1499429613175, 294526.814755865, 0.3667755, 0.24223328, 8.103226
1499429613194, 294526.834897466, 0.44522095, 0.49720764, 7.828644
1499429613216, 294526.855069585, 0.4648285, 0.79141235, 7.554062
1499429613235, 294526.875180669, 0.5432892, 1.0659943, 7.475601
1499429613254, 294526.89532227104, 0.8178711, 1.2229004, 7.710968
1499429613275, 294526.915463872, 1.0728455, 1.3209686, 8.260132
1499429613294, 294526.935574956, 1.1905212, 1.4974823, 8.789703
1499429613315, 294526.955747076, 1.3474274, 1.6740112, 9.260422
1499429613335, 294526.975888677, 1.4258881, 1.8112946, 9.672302
1499429613355, 294526.996030279, 1.2885895, 1.8701477, 10.2018585
1499429613375, 294527.01617188, 1.092453, 1.8505249, 10.711807
1499429613394, 294527.03631348204, 1.092453, 1.6347809, 11.241364
1499429613415, 294527.056455083, 0.91593933, 1.5367126, 11.829758
1499429613435, 294527.07659668504, 0.7001953, 1.4778748, 11.927826
1499429613457, 294527.096738286, 0.7590332, 1.1640625, 11.653244
1499429613476, 294527.11684937, 0.52368164, 0.8306427, 11.672852
1499429613496, 294527.13702149, -0.35891724, 0.49720764, 11.457108
1499429613517, 294527.157163091, -1.1630707, 0.18339539, 11.300201
1499429613536, 294527.17730469303, -1.2807465, 0.006881714, 11.221741
1499429613556, 294527.197446294, -0.6138916, -0.15002441, 11.143295
1499429613578, 294527.21758789604, 0.052947998, -0.110809326, 11.064835
1499429613597, 294527.237729497, 0.30792236, 0.026489258, 10.652954
1499429613619, 294527.257840581, 0.32754517, 0.08532715, 9.809586
1499429613638, 294527.278012701, 0.28831482, 0.18339539, 8.809311
1499429613657, 294527.298154302, 0.44522095, 0.30107117, 7.769806
1499429613679, 294527.31826538604, 0.4059906, 0.35992432, 6.9656525
1499429613698, 294527.338437505, 0.19024658, 0.35992432, 7.1814117
1499429613718, 294527.35857910704, -0.06472778, 0.22262573, 7.867874
1499429613738, 294527.378720708, -0.10395813, 0.18339539, 8.044388
1499429613757, 294527.39886231004, -0.06472778, 0.26185608, 7.8482513
1499429613778, 294527.419003911, -0.08433533, 0.536438, 7.495224
1499429613802, 294527.439145513, -0.37854004, 0.752182, 7.3579254
1499429613818, 294527.45925659704, -0.47660828, 0.9286957, 7.7894135
1499429613837, 294527.479428716, -0.59428406, 1.0267639, 8.711243
1499429613857, 294527.49957031803, -0.5746765, 1.2425232, 9.535004
1499429613878, 294527.519681402, -0.4177704, 1.5171051, 10.299927
1499429613898, 294527.53985352104, -0.06472778, 1.7328491, 11.064835
1499429613920, 294527.559995122, 0.4648285, 1.8309174, 11.731689
1499429613939, 294527.580136724, 0.79826355, 1.8897552, 12.241638
1499429613960, 294527.600278326, 0.9944, 1.8701477, 12.398544
1499429613980, 294527.620419927, 1.2885895, 1.4974823, 11.908218
1499429614001, 294527.640561529, 1.3082123, 0.77178955, 12.14357
1499429614021, 294527.66070313, 0.9944, -0.032348633, 13.320374
1499429614041, 294527.68084473204, 1.0728455, -0.48345947, 13.928375
1499429614061, 294527.700986333, 1.4258881, -0.48345947, 12.673126
1499429614079, 294527.72112793504, 2.1123505, -0.2284851, 10.80986
1499429614100, 294527.741269536, 2.739975, 0.10494995, 9.613449
1499429614121, 294527.761411138, 2.7792053, 0.28146362, 9.201569
1499429614141, 294527.78155274, 2.1908112, 0.37953186, 9.064285
1499429614160, 294527.801694341, 1.3082123, 0.3991394, 8.789703
1499429614180, 294527.82180542505, 0.7590332, 0.35992432, 8.162064
1499429614200, 294527.841977544, 0.5432892, 0.32069397, 7.6717377
1499429614222, 294527.86211914604, 0.38638306, 0.30107117, 7.534439
1499429614241, 294527.882260747, 0.19024658, 0.37953186, 7.65213
1499429614261, 294527.902402349, 0.033340454, 0.4579773, 7.397156
1499429614281, 294527.92251343303, 0.15101624, 0.73257446, 7.004883
1499429614301, 294527.942685552, 0.6021271, 1.0463867, 6.9656525
1499429614322, 294527.962857671, 0.8178711, 1.2817383, 7.4559937
1499429614344, 294527.982968755, 1.0532379, 1.3405762, 8.318985
1499429614361, 294528.00311035704, 1.1905212, 1.4190369, 8.966217
1499429614382, 294528.023251958, 0.9944, 1.4190369, 9.397705
1499429614402, 294528.04339356004, 0.73942566, 1.4190369, 9.868423
1499429614422, 294528.06350464403, 0.5628967, 1.2817383, 10.515671
1499429614442, 294528.083646245, 0.8178711, 1.0856171, 11.535553
1499429614462, 294528.103818365, 1.3474274, 1.2621307, 12.712357
1499429614483, 294528.123959966, 1.6416321, 1.2817383, 12.928101
1499429614503, 294528.14410156803, 1.4454956, 1.0267639, 12.14357
1499429614524, 294528.164212652, 0.91593933, 0.6933441, 11.555176
1499429614543, 294528.18438477104, 0.28831482, 0.26185608, 11.476715
1499429614564, 294528.204526372, -0.31970215, -0.051956177, 11.515945
1499429614583, 294528.224637456, -0.35891724, -0.287323, 11.300201
1499429614603, 294528.244809576, 0.20986938, -0.40499878, 11.084457
1499429614624, 294528.264951177, 0.9551697, -0.287323, 10.751022
1499429614643, 294528.285092779, 1.2493744, -0.16964722, 9.809586
1499429614665, 294528.30523438, 1.1316833, -0.07157898, 8.848541
1499429614685, 294528.32537598204, 0.8374939, -0.032348633, 8.103226
1499429614704, 294528.345517583, 0.6021271, -0.051956177, 7.926712
1499429614727, 294528.36568970204, 0.6021271, 0.006881714, 8.220917
1499429614745, 294528.38577026903, 0.6021271, 0.20301819, 8.318985
1499429614766, 294528.405942388, 0.3471527, 0.4776001, 7.7501984
1499429614795, 294528.42608399, 0.13140869, 0.79141235, 6.9264374
1499429614805, 294528.446225591, 0.092178345, 0.9483185, 6.7106934
1499429614827, 294528.46636719303, -0.0058898926, 0.9875488, 7.259857
1499429614847, 294528.486508794, -0.06472778, 1.0267639, 8.162064
1499429614867, 294528.50665039604, -0.025497437, 1.1248322, 9.338867
1499429614886, 294528.526791997, 0.033340454, 1.360199, 10.241074
1499429614906, 294528.546933599, 0.3667755, 1.6347809, 10.80986
1499429614927, 294528.567075201, 0.8178711, 1.8309174, 11.437485
1499429614946, 294528.587216802, 0.9551697, 1.9878235, 11.790527
1499429614968, 294528.607358404, 0.79826355, 2.18396, 12.280869
1499429614986, 294528.627500005, 0.876709, 2.2820282, 12.535843
1499429615008, 294528.64764160704, 1.4258881, 1.9485931, 12.280869
1499429615028, 294528.667783208, 1.5043335, 1.18367, 12.771194
1499429615048, 294528.68795532704, 1.1120758, 0.124557495, 13.88916
1499429615068, 294528.708066411, 0.9944, -0.5815277, 14.124512
1499429615089, 294528.728177495, 1.2493744, -0.6992035, 12.810425
1499429615107, 294528.74831909704, 1.6612396, -0.54229736, 10.849091
1499429615128, 294528.768491216, 2.1515808, -0.2088623, 9.240799
1499429615147, 294528.78863281803, 2.1908112, 0.10494995, 8.220917
1499429615167, 294528.808774419, 1.8181458, 0.32069397, 7.65213
1499429615188, 294528.828885503, 1.1316833, 0.35992432, 7.593292
1499429615208, 294528.849027105, 0.4648285, 0.4187622, 7.4167633
1499429615230, 294528.869168706, 0.11180115, 0.4776001, 6.9852753
1499429615248, 294528.889340826, 0.20986938, 0.4579773, 6.573395
1499429615270, 294528.909482427, 0.38638306, 0.49720764, 6.887207
1499429615305, 294528.92959351104, 0.24908447, 0.536438, 7.475601
1499429615308, 294528.94976563, 0.01373291, 0.57566833, 7.9659424
1499429615329, 294528.96990723204, 0.15101624, 0.79141235, 8.142456
1499429615348, 294528.990048833, 0.5432892, 1.2229004, 7.9463196
1499429615369, 294529.01022095204, 1.0336151, 1.5367126, 7.828644
1499429615389, 294529.030332036, 1.3278198, 1.7720795, 8.083618
1499429615409, 294529.050473638, 1.3278198, 1.9093628, 8.868149
1499429615429, 294529.07061524, 1.3670502, 1.9289856, 9.73114
1499429615449, 294529.090787359, 1.5435638, 1.7328491, 10.633347
1499429615470, 294529.11092896, 1.8377686, 1.5955505, 11.476715
1499429615490, 294529.131070562, 1.6416321, 1.575943, 12.594681
1499429615509, 294529.15118164604, 1.2689819, 1.4974823, 12.967331
1499429615532, 294529.17129273, 0.9551697, 1.4778748, 12.55545
1499429615552, 294529.191434331, 0.30792236, 1.5563354, 12.222031
1499429615570, 294529.21157593303, -0.51582336, 1.4582672, 11.457108
1499429615591, 294529.231717535, -1.0257721, 1.2817383, 10.927551
1499429615611, 294529.25185913604, -0.92770386, 0.752182, 10.849091
1499429615632, 294529.272000738, -0.22163391, 0.18339539, 11.064835
1499429615651, 294529.29217285704, 0.22947693, -0.24809265, 11.712082
1499429615671, 294529.312283941, 0.11180115, -0.48345947, 11.653244
1499429615692, 294529.332425542, 0.19024658, -0.46383667, 10.829483
1499429615711, 294529.352597661, 0.58251953, -0.07157898, 9.299637
1499429615733, 294529.37276978104, 0.8963318, 0.37953186, 7.710968
1499429615753, 294529.392911382, 0.77864075, 0.6933441, 6.789139
1499429615772, 294529.413052984, 0.3667755, 0.79141235, 6.5930023
1499429615803, 294529.43316406803, 0.052947998, 0.967926, 6.8675995
1499429615812, 294529.453336187, -0.20201111, 1.0463867, 7.004883
1499429615832, 294529.47344727104, -0.30007935, 1.18367, 7.0245056
1499429615854, 294529.49361939, -0.22163391, 1.3013611, 7.1814117
1499429615874, 294529.51379150903, -0.123565674, 1.2621307, 8.064011
1499429615894, 294529.533902593, -0.22163391, 1.144455, 9.260422
1499429615912, 294529.55404419504, -0.123565674, 1.2817383, 10.044952
1499429615934, 294529.574155279, 0.20986938, 1.4582672, 10.47644
1499429615953, 294529.594327398, 0.4844513, 1.5171051, 10.947159
1499429615973, 294529.61446899903, 0.5628967, 1.4386444, 11.614014
1499429615994, 294529.634610601, 0.22947693, 1.6151733, 12.084732
1499429616018, 294529.65478272, 0.32754517, 1.6936188, 11.555176
1499429616035, 294529.674893804, 0.6021271, 1.2621307, 11.162903
1499429616055, 294529.69503540604, 0.15101624, 0.4187622, 12.47699
1499429616075, 294529.715177007, -0.59428406, -0.38539124, 14.1441345
1499429616094, 294529.735288091, -0.39814758, -0.503067, 14.281418
1499429616116, 294529.75546021, 0.77864075, -0.09118652, 12.418152
1499429616137, 294529.775601812, 1.9750519, 0.4776001, 10.496048
1499429616155, 294529.79574341304, 2.6615295, 0.77178955, 9.299637
1499429616175, 294529.815885015, 2.7988129, 0.8698578, 8.436661
1499429616195, 294529.835996099, 2.3673248, 0.8306427, 7.9071045
1499429616217, 294529.856198736, 1.7593079, 0.73257446, 7.534439
1499429616237, 294529.876279302, 1.4062805, 0.55604553, 7.2990875
1499429616257, 294529.896481939, 1.0336151, 0.3403015, 7.691345
1499429616275, 294529.91662354, 0.5628967, 0.24223328, 8.593567
1499429616304, 294529.93673462403, 0.26870728, 0.37953186, 8.848541
1499429616316, 294529.956876226, 0.30792236, 0.752182, 8.240524
1499429616336, 294529.97701782704, 0.3667755, 1.2229004, 7.65213
1499429616356, 294529.997128911, 0.30792236, 1.5367126, 7.554062
1499429616375, 294530.017270513, 0.5628967, 1.6936188, 7.7501984
1499429616396, 294530.037412115, 0.9355469, 1.8112946, 8.1228485
1499429616416, 294530.057553716, 0.9355469, 1.8309174, 8.907379
1499429616436, 294530.07769531803, 0.66096497, 1.6936188, 9.829208
1499429616456, 294530.097836919, 0.6021271, 1.7328491, 10.143021
1499429616477, 294530.117948003, 0.8374939, 1.8505249, 10.397995
1499429616496, 294530.138089605, 1.1513062, 1.9485931, 11.064835
1499429616516, 294530.158231206, 1.3866577, 1.9878235, 11.986664
1499429616539, 294530.17837280803, 1.3278198, 1.7524567, 12.398544
1499429616559, 294530.19857544504, 1.3866577, 1.4582672, 12.633911
1499429616579, 294530.218686529, 0.85710144, 1.2817383, 12.55545
1499429616600, 294530.23882813, -0.20201111, 0.85025024, 12.418152
1499429616619, 294530.25896973204, -0.8100281, 0.6737366, 12.51622
1499429616638, 294530.279111333, -0.6727295, 0.51683044, 12.359314
1499429616659, 294530.29928345204, -0.18240356, 0.4579773, 11.496338
1499429616680, 294530.319425054, 0.22947693, 0.51683044, 10.417603
1499429616698, 294530.339536138, 0.44522095, 0.5952759, 9.554611
1499429616718, 294530.35967774, 0.3471527, 0.5952759, 8.828918
1499429616743, 294530.379788824, 0.20986938, 0.6148834, 8.181686
1499429616760, 294530.39996094303, 0.13140869, 0.73257446, 7.2402496
1499429616779, 294530.420102544, -0.14317322, 0.6933441, 7.044113
1499429616812, 294530.440213628, -0.43737793, 0.5952759, 7.27948
1499429616819, 294530.460385747, -0.47660828, 0.6345062, 7.0245056
1499429616840, 294530.480527349, -0.37854004, 0.73257446, 6.828369
1499429616860, 294530.500668951, -0.31970215, 0.752182, 7.259857
1499429616881, 294530.520810552, -0.35891724, 0.6345062, 8.181686
1499429616900, 294530.540952154, -0.20201111, 0.77178955, 9.378098
1499429616921, 294530.561093755, 0.19024658, 1.1640625, 9.770355
1499429616942, 294530.58123535704, 0.4844513, 1.6543884, 9.652679
1499429616960, 294530.601407476, 0.58251953, 1.9289856, 9.9861145
1499429616982, 294530.62151856004, 0.3471527, 1.9289856, 10.535278
1499429617002, 294530.64162964403, 0.092178345, 1.791687, 10.868713
1499429617022, 294530.66183228104, -0.04510498, 1.9878235, 10.947159
1499429617042, 294530.681943365, 0.15101624, 2.007431, 10.535278
1499429617060, 294530.702084966, 0.44522095, 1.575943, 10.790253
1499429617081, 294530.72219605005, 0.3667755, 0.6933441, 12.575058
1499429617102, 294530.742337652, -0.14317322, -0.18925476, 14.536392
1499429617122, 294530.76250977104, 0.01373291, -0.40499878, 14.752136
1499429617142, 294530.782651372, 0.8963318, -0.18925476, 13.2026825
1499429617162, 294530.802792974, 1.6416321, 0.24223328, 11.260971
1499429617180, 294530.822934576, 2.131958, 0.5952759, 9.868423
1499429617202, 294530.843076177, 2.0142822, 0.752182, 8.907379
1499429617221, 294530.86318726104, 1.5827942, 0.8306427, 8.318985
1499429617242, 294530.883328863, 1.3082123, 0.79141235, 7.828644
1499429617263, 294530.90350098204, 0.9944, 0.6737366, 7.7305756
1499429617282, 294530.923612066, 0.66096497, 0.57566833, 7.9659424
1499429617311, 294530.94378418504, 0.50405884, 0.73257446, 8.064011
1499429617322, 294530.963925786, 0.4844513, 1.0659943, 7.475601
1499429617343, 294530.98403687, 0.6021271, 1.4386444, 6.8479767
1499429617362, 294531.00420899, 0.91593933, 1.8309174, 6.514557
1499429617382, 294531.024350591, 1.0532379, 2.1251068, 6.730301
1499429617403, 294531.04449219303, 1.2689819, 2.340866, 7.338318
1499429617424, 294531.064633794, 1.4062805, 2.4193115, 8.260132
1499429617444, 294531.08477539604, 1.3082123, 2.5369873, 8.9466095
1499429617464, 294531.104916997, 1.1905212, 2.6350555, 9.299637
1499429617484, 294531.12508911703, 1.1513062, 2.615448, 9.535004
1499429617504, 294531.145200201, 1.1513062, 2.4193115, 10.43721
1499429617525, 294531.165341802, 0.9747772, 2.2624054, 11.672852
1499429617546, 294531.185483404, 0.85710144, 2.1054993, 12.280869
1499429617565, 294531.205625005, 1.2885895, 1.9485931, 12.0651245
1499429617583, 294531.22576660704, 1.1513062, 1.8309174, 11.751312
1499429617605, 294531.245908208, 0.15101624, 1.6347809, 11.359039
1499429617625, 294531.26604981004, -0.71195984, 1.2817383, 11.143295
1499429617645, 294531.286191411, -1.202301, 1.0267639, 11.162903
1499429617665, 294531.306333013, -0.92770386, 0.6345062, 11.319809
1499429617685, 294531.326474615, -0.30007935, 0.32069397, 11.77092
1499429617705, 294531.346616216, 0.092178345, 0.18339539, 11.790527
1499429617725, 294531.36675781803, 0.26870728, 0.20301819, 10.986389
1499429617747, 294531.386899419, 0.4844513, 0.35992432, 9.809586
1499429617765, 294531.40704102104, 0.7590332, 0.37953186, 8.672012
1499429617785, 294531.427182622, 0.7590332, 0.4579773, 8.279755
1499429617806, 294531.447293706, 0.32754517, 0.4579773, 8.142456
1499429617828, 294531.467465826, -0.18240356, 0.55604553, 8.044388
1499429617848, 294531.487607427, -0.3393097, 0.6933441, 7.7894135
1499429617866, 294531.50771851104, -0.2804718, 0.967926, 7.338318
1499429617887, 294531.52789063, -0.14317322, 1.1248322, 7.0637207
1499429617907, 294531.54803223204, -0.26086426, 1.1640625, 7.220627
1499429617928, 294531.568173833, -0.6335144, 1.2817383, 7.926712
1499429617948, 294531.588284917, -0.92770386, 1.3209686, 8.848541
1499429617967, 294531.608457036, -0.9080963, 1.4386444, 9.535004
1499429617988, 294531.628598638, -0.79042053, 1.7132416, 9.868423
1499429618008, 294531.64870972204, -0.37854004, 2.1447296, 10.02533
1499429618027, 294531.668881841, 0.26870728, 2.4977722, 10.535278
1499429618048, 294531.68902344303, 0.876709, 2.831192, 11.1236725
1499429618068, 294531.709165044, 1.5043335, 2.8704224, 10.927551
1499429618088, 294531.72930664604, 1.6612396, 2.4585419, 11.084457
1499429618109, 294531.74941773, 1.210144, 1.4778748, 12.359314
1499429618128, 294531.769589849, 0.5432892, 0.4579773, 13.830322
1499429618149, 294531.789731451, 0.28831482, -0.09118652, 13.810699
1499429618171, 294531.809873052, 0.4059906, -0.24809265, 12.496613
1499429618190, 294531.830014654, 0.876709, -0.13041687, 10.868713
1499429618209, 294531.850125738, 1.3866577, -0.012741089, 9.574234
1499429618229, 294531.87029785704, 1.5631866, 0.026489258, 9.123123
1499429618249, 294531.890408941, 1.210144, 0.026489258, 9.201569
1499429618270, 294531.91058106004, 0.79826355, 0.065719604, 9.181961
1499429618306, 294531.930722661, 0.6021271, 0.20301819, 8.789703
1499429618310, 294531.950833745, 0.7590332, 0.5952759, 8.318985
1499429618329, 294531.97097534704, 0.79826355, 1.0463867, 7.769806
1499429618350, 294531.991147466, 0.79826355, 1.4974823, 7.0245056
1499429618369, 294532.01128906803, 0.77864075, 1.9093628, 6.4753265
1499429618389, 294532.031400152, 0.77864075, 2.223175, 6.220352
1499429618410, 294532.05157227104, 0.8178711, 2.4977722, 6.27919
1499429618430, 294532.071713872, 0.8178711, 2.6546783, 6.789139
1499429618452, 294532.091824956, 0.8374939, 2.674286, 7.6325073
1499429618471, 294532.111997076, 0.79826355, 2.7135162, 8.475891
1499429618491, 294532.13210816, 0.68058777, 2.674286, 8.907379
1499429618510, 294532.152280279, 0.71980286, 2.4193115, 9.456543
1499429618531, 294532.17242188, 0.5628967, 2.18396, 10.378372
1499429618551, 294532.19256348204, 0.4256134, 2.2427979, 11.300201
1499429618571, 294532.212705083, 0.4059906, 2.1447296, 11.692459
1499429618591, 294532.23284668504, 0.6217346, 1.7328491, 12.47699
1499429618611, 294532.25295776903, 0.44522095, 1.2817383, 13.594955
1499429618633, 294532.273129888, -0.26086426, 0.8110199, 14.18335
1499429618652, 294532.29327149, -0.3393097, 0.6345062, 13.575348
1499429618672, 294532.313413091, -0.0058898926, 0.55604553, 12.849655
1499429618692, 294532.33355469303, 0.4256134, 0.8698578, 11.751312
1499429618712, 294532.353696294, 0.8963318, 0.77178955, 10.241074
1499429618732, 294532.37383789604, 0.85710144, 0.85025024, 8.809311
1499429618753, 294532.393979497, 0.7590332, 0.8698578, 7.5736694
1499429618772, 294532.414121099, 0.9551697, 0.8894806, 6.9656525
1499429618799, 294532.434262701, 0.8963318, 0.71295166, 7.338318
1499429618813, 294532.454404302, 0.5432892, 0.57566833, 8.044388
1499429618833, 294532.474545904, 0.3471527, 0.55604553, 7.9659424
1499429618853, 294532.494687505, 0.38638306, 0.73257446, 7.259857
1499429618873, 294532.51482910704, 0.17063904, 0.8698578, 6.7695313
1499429618894, 294532.534970708, -0.16279602, 0.90908813, 7.2402496
1499429618913, 294532.55511231004, -0.4177704, 0.9286957, 8.377823
1499429618936, 294532.575253911, -0.45698547, 0.967926, 9.652679
1499429618956, 294532.595395513, -0.31970215, 1.18367, 10.515671
1499429618976, 294532.615537115, -0.22163391, 1.4386444, 10.652954
1499429618994, 294532.635678716, -0.025497437, 1.7328491, 10.770645
1499429619016, 294532.65582031803, 0.17063904, 1.8112946, 11.260971
1499429619034, 294532.675961919, 0.15101624, 1.8897552, 11.692459
1499429619055, 294532.69610352104, 0.26870728, 1.7132416, 11.457108
1499429619076, 294532.716245122, 0.6021271, 1.3013611, 11.300201
1499429619095, 294532.736386724, 0.4256134, 0.55604553, 12.1828
1499429619115, 294532.756528326, -0.16279602, -0.15002441, 13.594955
1499429619136, 294532.77670044504, -0.24124146, -0.2284851, 13.594955
1499429619156, 294532.796811529, 0.6021271, -0.032348633, 11.790527
1499429619175, 294532.81695313, 1.9554443, 0.37953186, 10.044952
1499429619196, 294532.83709473204, 2.739975, 0.71295166, 9.260422
1499429619217, 294532.857205816, 2.4850006, 0.8698578, 9.083893
1499429619236, 294532.87737793504, 1.6416321, 0.9483185, 8.9466095
1499429619256, 294532.897519536, 1.1709137, 0.8698578, 8.436661
1499429619277, 294532.917661138, 1.5043335, 0.71295166, 8.181686
1499429619299, 294532.93780274, 1.5631866, 0.55604553, 8.573944
1499429619317, 294532.957944341, 0.9355469, 0.51683044, 9.123123
1499429619336, 294532.97808594303, 0.4256134, 0.5952759, 8.887756
1499429619359, 294532.998227544, 0.22947693, 0.85025024, 7.710968
1499429619378, 294533.01836914604, 0.3667755, 1.2817383, 6.671463
1499429619397, 294533.038510747, 0.6413574, 1.7132416, 6.1419067
1499429619417, 294533.058652349, 0.58251953, 2.007431, 6.8087463
1499429619437, 294533.078793951, 0.50405884, 2.1251068, 7.769806
1499429619458, 294533.098935552, 0.38638306, 2.18396, 8.789703
1499429619479, 294533.119077154, 0.4648285, 2.2624054, 9.554611
1499429619499, 294533.139218755, 0.71980286, 2.2624054, 10.260696
1499429619518, 294533.15936035704, 0.8178711, 2.2427979, 11.005997
1499429619539, 294533.179532476, 0.68058777, 2.399704, 11.77092
1499429619559, 294533.19964356004, 0.6413574, 2.4781494, 11.927826
1499429619580, 294533.219785161, 0.9944, 2.3212433, 12.006271
1499429619600, 294533.239926763, 1.2297516, 1.9682007, 12.457382
1499429619619, 294533.26003784704, 0.6413574, 1.3209686, 13.2026825
1499429619640, 294533.280179449, -0.123565674, 0.77178955, 13.320374
1499429619660, 294533.30035156803, -0.6727295, 0.4187622, 12.51622
1499429619679, 294533.320493169, -0.6335144, 0.26185608, 11.476715
1499429619701, 294533.34063477104, -0.26086426, 0.26185608, 10.633347
1499429619719, 294533.360776372, 0.26870728, 0.24223328, 9.946884
1499429619739, 294533.380917974, 0.71980286, 0.4579773, 8.985825
