segid,coordx,coordy,wifiinfos
seg19,17.147,10.7,d4:94:e8:1e:a2:70|-80.0;d4:94:e8:21:34:60|-55.0;d4:94:e8:21:27:30|-83.0;00:06:f4:af:50:20|-70.0;d4:94:e8:21:0a:a0|-70.0;d8:15:0d:0e:74:78|-81.0;d4:94:e8:21:27:70|-73.0;d4:94:e8:21:28:70|-53.0;d4:94:e8:21:24:d0|-74.0;d4:94:e8:21:27:90|-86.0;d4:94:e8:21:28:50|-89.0;d4:94:e8:1e:ac:a0|-63.0;d4:94:e8:21:6a:b0|-65.0;d4:94:e8:21:66:d0|-86.0;d4:94:e8:21:26:f0|-64.0;ee:26:ca:a8:f2:f8|-74.0;44:6e:e5:df:f1:a2|-59.0;bc:46:99:9f:99:c6|-76.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:21:3f:90|-81.0;00:24:01:7a:8c:c8|-69.0;d4:94:e8:21:3d:60|-48.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:1e:8d:20|-39.0;d4:94:e8:1e:a2:60|-71.0;d4:94:e8:19:a6:c0|-53.0;02:ca:fe:ca:ca:30|-86.0;d4:94:e8:21:34:70|-46.0;d4:94:e8:1e:ae:80|-67.0;8c:ab:8e:e3:50:90|-78.0;d4:94:e8:21:6b:30|-77.0;d4:94:e8:21:67:10|-57.0;00:27:19:2c:10:c4|-62.0;8c:ab:8e:73:33:88|-71.0;d4:94:e8:21:28:f0|-66.0;d4:94:e8:21:67:b0|-81.0;d4:94:e8:1e:8d:30|-45.0;cc:af:78:56:cf:d8|-68.0;d4:94:e8:21:3d:70|-80.0;ee:26:ca:ac:f2:f8|-76.0;d4:94:e8:1e:8d:10|-50.0
seg19,20.944,10.7,d4:94:e8:1e:a2:70|-80.0;d4:94:e8:21:34:60|-55.0;d4:94:e8:21:27:30|-83.0;00:06:f4:af:50:20|-70.0;d4:94:e8:21:0a:a0|-70.0;d8:15:0d:0e:74:78|-81.0;d4:94:e8:21:27:70|-73.0;d4:94:e8:21:28:70|-53.0;d4:94:e8:21:24:d0|-74.0;d4:94:e8:21:27:90|-86.0;d4:94:e8:21:28:50|-89.0;d4:94:e8:1e:ac:a0|-63.0;d4:94:e8:21:6a:b0|-64.0;d4:94:e8:21:66:d0|-86.0;d4:94:e8:21:26:f0|-64.0;ee:26:ca:a8:f2:f8|-74.0;d4:94:e8:02:27:70|-87.0;44:6e:e5:df:f1:a2|-59.0;bc:46:99:9f:99:c6|-76.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:21:3f:90|-85.0;00:24:01:7a:8c:c8|-69.0;d4:94:e8:21:3d:60|-76.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:1e:8d:20|-39.0;d4:94:e8:1e:a2:60|-71.0;d4:94:e8:19:a6:c0|-53.0;02:ca:fe:ca:ca:30|-86.0;d4:94:e8:21:34:70|-46.0;d4:94:e8:1e:ae:80|-63.0;8c:ab:8e:e3:50:90|-78.0;d4:94:e8:21:6b:30|-77.0;d4:94:e8:21:67:10|-57.0;00:27:19:2c:10:c4|-62.0;8c:ab:8e:73:33:88|-71.0;d4:94:e8:21:28:f0|-66.0;10:9f:a9:2d:e3:59|-66.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:1e:8d:30|-44.0;cc:af:78:56:cf:d8|-68.0;d4:94:e8:21:3d:70|-87.0;ee:26:ca:ac:f2:f8|-76.0;d4:94:e8:1e:8d:10|-53.0
seg19,21.703,10.7,d4:94:e8:21:6a:b0|-64.0;10:9f:a9:2d:e3:59|-66.0;d4:94:e8:21:34:70|-46.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:02:27:70|-87.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-85.0;d4:94:e8:1e:8d:30|-42.0;d4:94:e8:21:3d:60|-76.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:1e:8d:10|-53.0
seg19,22.462,10.7,d4:94:e8:21:6a:b0|-64.0;10:9f:a9:2d:e3:59|-66.0;d4:94:e8:21:34:70|-46.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:02:27:70|-87.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-85.0;d4:94:e8:1e:8d:30|-40.0;d4:94:e8:21:3d:60|-76.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:1e:8d:10|-53.0
seg19,23.222,10.7,d4:94:e8:21:6a:b0|-64.0;10:9f:a9:2d:e3:59|-66.0;d4:94:e8:21:34:70|-46.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:02:27:70|-87.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-85.0;d4:94:e8:1e:8d:30|-39.0;d4:94:e8:21:3d:60|-76.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:1e:8d:10|-53.0
seg18,27.019,10.7,d4:94:e8:21:6a:b0|-59.0;10:9f:a9:2d:e3:59|-66.0;00:27:19:2c:10:c4|-78.0;d4:94:e8:21:34:70|-46.0;ee:26:ca:a8:f2:f8|-84.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-78.0;d4:94:e8:1e:8d:30|-39.0;d4:94:e8:21:3d:60|-76.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:1e:8d:10|-57.0
seg18,27.778,10.7,d4:94:e8:21:6a:b0|-59.0;10:9f:a9:2d:e3:59|-66.0;00:27:19:2c:10:c4|-78.0;d4:94:e8:21:34:70|-46.0;ee:26:ca:a8:f2:f8|-84.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-78.0;d4:94:e8:1e:8d:30|-42.0;d4:94:e8:21:3d:60|-76.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:1e:8d:10|-57.0
seg18,28.537,10.7,d4:94:e8:21:6a:b0|-59.0;10:9f:a9:2d:e3:59|-66.0;00:27:19:2c:10:c4|-78.0;d4:94:e8:21:34:70|-46.0;ee:26:ca:a8:f2:f8|-84.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-78.0;d4:94:e8:1e:8d:30|-45.0;d4:94:e8:21:3d:60|-76.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:1e:8d:10|-57.0
seg18,29.297,10.7,d4:94:e8:21:6a:b0|-59.0;10:9f:a9:2d:e3:59|-66.0;00:27:19:2c:10:c4|-78.0;d4:94:e8:21:34:70|-46.0;ee:26:ca:a8:f2:f8|-84.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:21:3f:80|-66.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-78.0;d4:94:e8:1e:8d:30|-48.0;d4:94:e8:21:3d:60|-76.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:1e:8d:10|-57.0
seg18,33.094,10.7,d4:94:e8:21:6a:b0|-62.0;02:ca:fe:ca:ca:30|-91.0;10:9f:a9:2d:e3:59|-72.0;d4:94:e8:21:0b:60|-78.0;00:27:19:2c:10:c4|-78.0;d4:94:e8:21:34:70|-42.0;ee:26:ca:a8:f2:f8|-84.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:1a:0f:e0|-58.0;d4:94:e8:21:3f:80|-59.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-82.0;d4:94:e8:02:27:f0|-88.0;d4:94:e8:1e:8d:30|-51.0;d4:94:e8:21:3d:60|-76.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:1e:8d:10|-57.0;d4:94:e8:02:27:e0|-69.0;d4:94:e8:1e:8c:10|-90.0
seg18,33.853,10.7,d4:94:e8:21:6a:b0|-62.0;02:ca:fe:ca:ca:30|-91.0;10:9f:a9:2d:e3:59|-72.0;d4:94:e8:21:0b:60|-78.0;00:27:19:2c:10:c4|-78.0;d4:94:e8:21:34:70|-42.0;ee:26:ca:a8:f2:f8|-84.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:1a:0f:e0|-58.0;d4:94:e8:21:3f:80|-59.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-82.0;d4:94:e8:02:27:f0|-88.0;d4:94:e8:1e:8d:30|-52.0;d4:94:e8:21:3d:60|-76.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:1e:8d:10|-57.0;d4:94:e8:02:27:e0|-69.0;d4:94:e8:1e:8c:10|-90.0
seg18,35.372,10.7,d4:94:e8:21:6a:b0|-62.0;02:ca:fe:ca:ca:30|-91.0;10:9f:a9:2d:e3:59|-72.0;d4:94:e8:21:0b:60|-78.0;00:27:19:2c:10:c4|-78.0;d4:94:e8:21:34:70|-42.0;ee:26:ca:a8:f2:f8|-84.0;d4:94:e8:1e:ae:80|-63.0;d4:94:e8:1a:0f:e0|-58.0;d4:94:e8:21:3f:80|-59.0;d4:94:e8:02:27:70|-82.0;d4:94:e8:21:67:b0|-77.0;d4:94:e8:21:3f:90|-82.0;d4:94:e8:02:27:f0|-88.0;d4:94:e8:1e:8d:30|-51.0;d4:94:e8:21:3d:60|-76.0;d4:94:e8:21:3d:70|-87.0;d4:94:e8:1e:8d:00|-46.0;d4:94:e8:1e:8d:10|-57.0;d4:94:e8:02:27:e0|-69.0;d4:94:e8:1e:8c:10|-90.0
