segid,coordx,coordy,wifiinfos
tra01,12.354,10.7,d4:94:e8:1e:a2:70|-83.0;d4:94:e8:21:34:60|-38.0;d4:94:e8:21:6a:b0|-80.0;d4:94:e8:02:27:e0|-69.0;50:64:2b:7b:07:92|-74.0;ee:26:ca:a8:f2:f8|-78.0;d4:94:e8:02:27:70|-81.0;d4:ee:07:62:be:52|-65.0;d4:94:e8:1e:8d:20|-32.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-60.0;d4:94:e8:1e:ae:80|-65.0;d4:94:e8:1a:0f:e0|-73.0;8c:ab:8e:e3:50:90|-73.0;00:24:01:7a:8c:c8|-72.0;00:27:19:2c:10:c4|-65.0;ec:3d:fd:0a:b7:62|-86.0;d4:94:e8:21:6a:a0|-49.0;10:9f:a9:2d:e3:59|-58.0;d4:94:e8:02:27:60|-56.0;d4:94:e8:21:3f:80|-73.0;d4:94:e8:1e:8d:30|-51.0;d4:94:e8:21:3d:70|-67.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:1e:8d:10|-41.0
tra01,13.35,10.7,d4:94:e8:1e:a2:70|-80.0;d4:94:e8:1e:af:20|-72.0;00:22:aa:ac:a0:34|-68.0;d4:94:e8:21:34:60|-50.0;d4:94:e8:21:27:30|-82.0;00:06:f4:af:50:20|-75.0;d4:94:e8:21:27:50|-73.0;0c:4b:54:f5:5f:5e|-74.0;d0:ee:07:62:be:52|-77.0;d4:94:e8:21:28:70|-67.0;d4:94:e8:21:24:d0|-74.0;d4:94:e8:21:27:90|-86.0;d4:94:e8:21:6b:20|-48.0;d4:94:e8:21:6a:b0|-73.0;d4:94:e8:21:28:f0|-62.0;d4:94:e8:21:66:d0|-77.0;d4:94:e8:21:26:f0|-73.0;ee:26:ca:a8:f2:f8|-64.0;d4:94:e8:21:67:a0|-71.0;d4:94:e8:21:67:b0|-82.0;d4:ee:07:62:be:52|-58.0;d4:94:e8:21:3f:80|-72.0;d4:94:e8:21:3f:90|-87.0;00:24:01:7a:8c:c8|-64.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:1e:8d:00|-37.0;d4:94:e8:1e:a2:60|-73.0;d4:94:e8:19:a6:c0|-59.0;d4:94:e8:21:34:70|-53.0;d4:94:e8:1e:ae:80|-66.0;d4:94:e8:21:27:60|-63.0;8c:ab:8e:e3:50:90|-86.0;d4:94:e8:21:6b:30|-83.0;d4:94:e8:21:24:c0|-68.0;d4:94:e8:21:67:10|-67.0;00:27:19:2c:10:c4|-65.0;ec:3d:fd:0a:b7:62|-83.0;30:fc:68:d1:9a:99|-75.0;d4:94:e8:21:6a:a0|-60.0;10:9f:a9:2d:e3:59|-74.0;d4:94:e8:02:27:60|-67.0;d4:94:e8:21:0a:b0|-79.0;d4:94:e8:1e:8d:30|-40.0;d4:94:e8:21:27:b0|-83.0;d4:94:e8:21:3d:70|-76.0;d4:94:e8:21:27:70|-75.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:1e:8d:10|-43.0
tra01,13.543,10.7,d4:94:e8:19:a6:d0|-84.0;d4:94:e8:1e:a2:70|-54.0;d4:94:e8:1e:af:20|-62.0;d4:94:e8:21:34:60|-50.0;d4:94:e8:21:27:30|-79.0;d4:94:e8:21:27:50|-69.0;0c:4b:54:f5:5f:5e|-77.0;d0:ee:07:62:be:52|-77.0;d4:94:e8:21:28:70|-59.0;d4:94:e8:21:24:d0|-72.0;d4:94:e8:21:27:90|-83.0;d4:94:e8:21:28:50|-87.0;d4:94:e8:21:67:00|-62.0;d4:94:e8:1e:ac:a0|-54.0;d4:94:e8:21:6a:b0|-75.0;d4:94:e8:21:28:f0|-59.0;d4:94:e8:21:26:f0|-65.0;ee:26:ca:a8:f2:f8|-56.0;d4:ee:07:62:be:52|-53.0;d4:94:e8:21:67:b0|-80.0;d4:94:e8:21:3f:90|-86.0;d4:94:e8:1e:8d:20|-44.0;d4:94:e8:21:3d:60|-48.0;d4:94:e8:1e:8d:00|-40.0;d4:94:e8:21:67:10|-71.0;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-54.0;d4:94:e8:19:a6:c0|-58.0;d4:94:e8:21:34:70|-52.0;d4:94:e8:21:0a:b0|-75.0;8c:ab:8e:e3:50:90|-83.0;d4:94:e8:21:6b:30|-70.0;00:24:01:7a:8c:c8|-61.0;00:27:19:2c:10:c4|-63.0;ec:3d:fd:0a:b7:62|-90.0;d4:94:e8:21:6a:a0|-67.0;e0:b9:4d:37:6e:9a|-89.0;d4:94:e8:02:27:60|-69.0;d4:94:e8:21:27:60|-60.0;d4:94:e8:1e:8d:30|-43.0;d4:94:e8:21:27:b0|-81.0;d4:94:e8:21:3d:70|-74.0;d4:94:e8:21:27:70|-75.0;ee:26:ca:ac:f2:f8|-73.0;d4:94:e8:1e:8d:10|-47.0;f0:b4:29:28:f1:e7|-73.0
tra01,14.135,10.7,d4:94:e8:19:a6:d0|-88.0;d4:94:e8:1e:a2:70|-79.5;d4:94:e8:1e:af:20|-72.0;00:22:aa:ac:a0:34|-68.5;d4:94:e8:21:34:60|-52.0;d4:94:e8:21:27:30|-80.5;00:06:f4:af:50:20|-74.0;d4:94:e8:21:27:50|-75.5;0c:4b:54:f5:5f:5e|-76.0;d0:ee:07:62:be:52|-76.5;d4:94:e8:21:28:70|-68.0;d4:94:e8:21:24:d0|-75.5;d4:94:e8:21:27:90|-85.5;d4:94:e8:21:6b:20|-48.0;d4:94:e8:21:67:00|-76.0;d4:94:e8:1e:ac:a0|-60.0;d4:94:e8:21:6a:b0|-74.0;d4:94:e8:21:28:f0|-59.5;d4:94:e8:21:66:d0|-79.5;d4:94:e8:21:26:f0|-72.5;d4:ee:07:62:be:52|-56.0;ee:26:ca:a8:f2:f8|-67.5;d4:94:e8:21:67:a0|-71.0;00:24:01:7a:8c:c8|-65.0;d4:94:e8:21:34:70|-52.5;d4:94:e8:21:67:b0|-82.5;d4:94:e8:21:3f:90|-86.5;d4:94:e8:1e:8d:20|-33.0;d4:94:e8:21:3d:60|-63.0;d4:94:e8:1e:8d:00|-32.0;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-70.0;d4:94:e8:19:a6:c0|-61.5;8c:ab:8e:73:33:88|-72.0;d4:94:e8:1e:ae:80|-68.5;d4:94:e8:21:27:60|-63.0;8c:ab:8e:e3:50:90|-82.0;d4:94:e8:21:6b:30|-74.5;d4:94:e8:21:24:c0|-68.0;d4:94:e8:21:67:10|-68.0;d4:94:e8:21:28:60|-60.0;00:27:19:2c:10:c4|-63.0;ec:3d:fd:0a:b7:62|-84.0;30:fc:68:d1:9a:99|-75.0;d4:94:e8:21:6a:a0|-58.0;d4:94:e8:21:0a:b0|-78.5;10:9f:a9:2d:e3:59|-71.5;d4:94:e8:02:27:60|-67.5;d4:94:e8:21:3f:80|-72.0;d4:94:e8:1e:95:c0|-69.0;d4:94:e8:1e:8d:30|-41.0;d4:94:e8:21:27:b0|-81.5;d4:94:e8:21:3d:70|-76.0;d4:94:e8:21:27:70|-76.5;ee:26:ca:ac:f2:f8|-85.5;d4:94:e8:1e:8d:10|-42.0
tra01,14.869,10.7,d4:94:e8:1e:a2:70|-80.0;d4:94:e8:1e:af:20|-72.0;00:22:aa:ac:a0:34|-68.0;d4:94:e8:21:34:60|-50.0;d4:94:e8:21:27:30|-82.0;d4:94:e8:21:27:50|-73.0;0c:4b:54:f5:5f:5e|-74.0;d0:ee:07:62:be:52|-77.0;d4:94:e8:21:28:70|-67.0;d4:94:e8:21:24:d0|-74.0;d4:94:e8:21:27:90|-86.0;d4:94:e8:21:6a:b0|-73.0;d4:94:e8:21:28:f0|-62.0;ee:26:ca:a8:f2:f8|-64.0;d4:94:e8:21:67:a0|-71.0;d4:ee:07:62:be:52|-58.0;d4:94:e8:21:67:b0|-82.0;d4:94:e8:21:3f:90|-87.0;00:24:01:7a:8c:c8|-64.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:1e:8d:00|-37.0;d4:94:e8:1e:a2:60|-73.0;d4:94:e8:19:a6:c0|-59.0;d4:94:e8:21:34:70|-51.0;d4:94:e8:1e:ae:80|-66.0;d4:94:e8:21:0a:b0|-79.0;8c:ab:8e:e3:50:90|-86.0;d4:94:e8:21:6b:30|-83.0;d4:94:e8:21:67:10|-67.0;00:27:19:2c:10:c4|-65.0;ec:3d:fd:0a:b7:62|-83.0;d4:94:e8:21:6a:a0|-60.0;10:9f:a9:2d:e3:59|-74.0;d4:94:e8:02:27:60|-67.0;d4:94:e8:21:3f:80|-72.0;d4:94:e8:1e:8d:30|-40.0;d4:94:e8:21:27:b0|-83.0;d4:94:e8:21:3d:70|-76.0;d4:94:e8:21:27:70|-75.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:1e:8d:10|-43.0
tra01,14.97,10.7,d4:94:e8:19:a6:d0|-88.0;d4:94:e8:1e:a2:70|-79.0;d4:94:e8:21:28:60|-60.0;d4:94:e8:21:34:60|-54.0;d4:94:e8:21:27:30|-79.0;00:06:f4:af:50:20|-73.0;d4:94:e8:21:27:50|-78.0;0c:4b:54:f5:5f:5e|-78.0;d0:ee:07:62:be:52|-76.0;d4:94:e8:21:28:70|-69.0;d4:94:e8:21:24:d0|-77.0;ec:3d:fd:0a:b7:62|-85.0;d4:94:e8:21:27:90|-85.0;d4:94:e8:21:67:00|-76.0;00:22:aa:ac:a0:34|-69.0;d4:94:e8:1e:ac:a0|-60.0;d4:94:e8:21:6a:b0|-75.0;d4:94:e8:21:28:f0|-57.0;d4:94:e8:21:26:f0|-72.0;ee:26:ca:a8:f2:f8|-71.0;d4:ee:07:62:be:52|-54.0;d4:94:e8:21:3f:90|-86.0;d4:94:e8:1e:8d:20|-33.0;d4:94:e8:21:3d:60|-61.0;d4:94:e8:1e:8d:00|-27.0;d4:94:e8:21:67:10|-69.0;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-67.0;d4:94:e8:19:a6:c0|-64.0;d4:94:e8:21:34:70|-54.0;d4:94:e8:1e:ae:80|-71.0;d4:94:e8:21:0a:b0|-78.0;8c:ab:8e:e3:50:90|-78.0;d4:94:e8:21:6b:30|-66.0;00:24:01:7a:8c:c8|-66.0;00:27:19:2c:10:c4|-61.0;8c:ab:8e:73:33:88|-72.0;30:fc:68:d1:9a:99|-75.0;d4:94:e8:21:66:d0|-82.0;d4:94:e8:21:6a:a0|-56.0;10:9f:a9:2d:e3:59|-69.0;d4:94:e8:02:27:60|-68.0;d4:94:e8:21:67:b0|-83.0;d4:94:e8:1e:95:c0|-69.0;d4:94:e8:1e:8d:30|-44.0;d4:94:e8:21:27:b0|-80.0;d4:94:e8:21:3d:70|-76.0;d4:94:e8:21:27:70|-78.0;ee:26:ca:ac:f2:f8|-85.0;d4:94:e8:1e:8d:10|-41.0
tra01,15.086,10.7,d4:94:e8:19:a6:d0|-84.0;d4:94:e8:1e:a2:70|-70.5;d4:94:e8:1e:af:20|-62.0;d4:94:e8:21:34:60|-50.0;d4:94:e8:21:27:30|-79.0;d4:94:e8:21:27:50|-69.0;0c:4b:54:f5:5f:5e|-72.5;d0:ee:07:62:be:52|-77.0;d4:94:e8:21:28:70|-59.0;d4:94:e8:21:24:d0|-72.0;d4:94:e8:21:27:90|-83.0;d4:94:e8:21:28:50|-87.0;d4:94:e8:21:67:00|-62.0;d4:94:e8:1e:ac:a0|-61.5;d4:94:e8:21:6a:b0|-73.0;d4:94:e8:02:27:e0|-67.0;d4:94:e8:21:28:f0|-59.0;d4:94:e8:21:26:f0|-65.0;ee:26:ca:a8:f2:f8|-56.0;d4:94:e8:02:27:70|-75.0;d4:ee:07:62:be:52|-57.5;d4:94:e8:21:67:b0|-80.0;d4:94:e8:21:3f:90|-86.0;d4:94:e8:1e:8d:20|-39.0;d4:94:e8:21:3d:60|-48.0;d4:94:e8:1c:cb:b0|-83.0;d4:94:e8:1e:8d:00|-40.0;d4:94:e8:21:67:10|-71.0;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-54.0;d4:94:e8:19:a6:c0|-66.5;d4:94:e8:21:34:70|-57.5;d4:94:e8:21:27:60|-60.0;8c:ab:8e:e3:50:90|-83.5;d4:94:e8:21:6b:30|-70.0;00:24:01:7a:8c:c8|-61.0;00:27:19:2c:10:c4|-67.0;ec:3d:fd:0a:b7:62|-88.0;d4:94:e8:21:6a:a0|-67.0;e0:b9:4d:37:6e:9a|-89.0;d4:94:e8:02:27:60|-64.5;d4:94:e8:21:0a:b0|-75.0;d4:94:e8:1e:8d:30|-44.5;d4:94:e8:21:27:b0|-81.0;d4:94:e8:21:3d:70|-74.0;d4:94:e8:21:27:70|-75.0;ee:26:ca:ac:f2:f8|-79.0;d4:94:e8:1e:8d:10|-49.0;f0:b4:29:28:f1:e7|-73.0
tra01,15.628,10.7,d4:94:e8:1e:a2:70|-80.0;d4:94:e8:1e:af:20|-72.0;00:22:aa:ac:a0:34|-68.0;d4:94:e8:21:34:60|-50.0;d4:94:e8:21:27:30|-82.0;d4:94:e8:21:27:50|-73.0;0c:4b:54:f5:5f:5e|-74.0;d0:ee:07:62:be:52|-77.0;d4:94:e8:21:28:70|-67.0;d4:94:e8:21:24:d0|-74.0;d4:94:e8:21:27:90|-86.0;d4:94:e8:21:6a:b0|-73.0;d4:94:e8:21:28:f0|-62.0;ee:26:ca:a8:f2:f8|-64.0;d4:94:e8:21:67:a0|-71.0;d4:ee:07:62:be:52|-58.0;d4:94:e8:21:67:b0|-82.0;d4:94:e8:21:3f:90|-87.0;00:24:01:7a:8c:c8|-64.0;d4:94:e8:21:3d:60|-65.0;d4:94:e8:1e:8d:00|-37.0;d4:94:e8:1e:a2:60|-73.0;d4:94:e8:19:a6:c0|-59.0;d4:94:e8:21:34:70|-50.0;d4:94:e8:1e:ae:80|-66.0;d4:94:e8:21:0a:b0|-79.0;8c:ab:8e:e3:50:90|-86.0;d4:94:e8:21:6b:30|-83.0;d4:94:e8:21:67:10|-67.0;00:27:19:2c:10:c4|-65.0;ec:3d:fd:0a:b7:62|-83.0;d4:94:e8:21:6a:a0|-60.0;10:9f:a9:2d:e3:59|-74.0;d4:94:e8:02:27:60|-67.0;d4:94:e8:21:3f:80|-72.0;d4:94:e8:1e:8d:30|-40.0;d4:94:e8:21:27:b0|-83.0;d4:94:e8:21:3d:70|-76.0;d4:94:e8:21:27:70|-75.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:1e:8d:10|-43.0
tra01,15.838,10.7,d4:94:e8:19:a6:d0|-86.0;d4:94:e8:1e:a2:70|-74.0;d4:94:e8:1e:af:20|-62.0;00:22:aa:ac:a0:34|-69.0;d4:94:e8:21:34:60|-52.7;d4:94:e8:21:27:30|-79.0;00:06:f4:af:50:20|-73.0;8c:ab:8e:73:33:88|-72.0;d4:94:e8:21:27:50|-73.5;0c:4b:54:f5:5f:5e|-77.7;d0:ee:07:62:be:52|-76.5;d4:94:e8:21:28:70|-64.0;d4:94:e8:21:24:d0|-74.5;d4:94:e8:21:27:90|-84.0;d4:94:e8:21:28:50|-87.0;d4:94:e8:21:67:00|-62.0;d4:94:e8:1e:ac:a0|-63.3;d4:94:e8:21:6a:b0|-74.7;d4:94:e8:21:28:f0|-58.0;d4:94:e8:21:26:f0|-68.5;ee:26:ca:a8:f2:f8|-68.3;d4:94:e8:02:27:70|-76.0;00:24:01:7a:8c:c8|-63.5;d4:ee:07:62:be:52|-53.5;d4:94:e8:21:67:b0|-81.5;d4:94:e8:21:3f:90|-86.0;d4:94:e8:1e:8d:20|-38.5;d4:94:e8:21:3d:60|-54.5;d4:94:e8:1c:cb:b0|-87.0;d4:94:e8:1e:8d:00|-33.3;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-60.5;d4:94:e8:19:a6:c0|-61.0;d4:94:e8:21:34:70|-55.3;d4:94:e8:1e:ae:80|-59.5;d4:94:e8:21:0a:b0|-76.5;d4:94:e8:1e:ae:90|-84.0;8c:ab:8e:e3:50:90|-80.5;d4:94:e8:21:6b:30|-68.0;d4:94:e8:21:67:10|-70.0;d4:94:e8:21:28:60|-60.0;00:27:19:2c:10:c4|-65.7;ec:3d:fd:0a:b7:62|-85.7;d4:94:e8:21:66:d0|-82.0;d4:94:e8:21:6a:a0|-58.7;d4:94:e8:1e:8d:10|-44.3;10:9f:a9:2d:e3:59|-65.5;d4:94:e8:02:27:60|-68.5;d4:94:e8:21:3f:80|-72.0;d4:94:e8:1e:8d:30|-44.3;d4:94:e8:21:27:b0|-80.5;d4:94:e8:21:3d:70|-75.0;d4:94:e8:21:27:70|-76.5;ee:26:ca:ac:f2:f8|-79.0;e0:b9:4d:37:6e:9a|-89.0;f0:b4:29:28:f1:e7|-73.0
tra01,16.629,10.7,d4:94:e8:19:a6:d0|-84.0;d4:94:e8:1e:a2:70|-79.2;d4:94:e8:1e:af:20|-62.0;d4:94:e8:21:34:60|-52.0;d4:94:e8:21:27:30|-79.0;d4:94:e8:1e:ae:90|-84.0;0c:4b:54:f5:5f:5e|-72.8;d0:ee:07:62:be:52|-77.0;d4:94:e8:21:28:70|-59.0;d4:94:e8:21:24:d0|-72.0;d4:94:e8:1c:cb:b0|-84.3;d4:94:e8:21:28:50|-87.0;d4:94:e8:21:67:00|-62.0;d4:94:e8:1e:ac:a0|-67.0;d4:94:e8:21:6a:b0|-72.8;d4:94:e8:02:27:e0|-67.0;d4:94:e8:21:28:f0|-59.0;d4:94:e8:21:26:f0|-65.0;50:64:2b:7b:07:92|-70.0;ee:26:ca:a8:f2:f8|-67.0;d4:94:e8:02:27:70|-75.3;d4:94:e8:21:34:70|-58.0;d4:94:e8:21:3f:80|-72.0;d4:94:e8:21:3f:90|-86.0;d4:94:e8:1e:8d:20|-37.3;d4:94:e8:21:3d:60|-48.0;d4:94:e8:1e:8d:00|-40.7;d4:94:e8:21:67:10|-71.0;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-54.0;d4:94:e8:19:a6:c0|-69.3;d4:ee:07:62:be:52|-59.0;d4:94:e8:1e:ae:80|-48.0;d4:94:e8:1a:0f:e0|-56.0;d4:94:e8:21:0a:b0|-75.0;d4:94:e8:21:27:50|-69.0;8c:ab:8e:e3:50:90|-83.7;d4:94:e8:21:6b:30|-70.0;00:24:01:7a:8c:c8|-61.0;00:27:19:2c:10:c4|-69.5;ec:3d:fd:0a:b7:62|-86.0;d4:94:e8:21:6a:a0|-57.3;d4:94:e8:1e:8d:10|-48.5;10:9f:a9:2d:e3:59|-59.0;d4:94:e8:02:27:60|-63.0;d4:94:e8:21:27:90|-83.0;d4:94:e8:21:67:b0|-81.5;d4:94:e8:1e:8d:30|-45.2;d4:94:e8:21:27:b0|-81.0;d4:94:e8:21:3d:70|-74.2;d4:94:e8:21:27:70|-75.0;ee:26:ca:ac:f2:f8|-81.0;e0:b9:4d:37:6e:9a|-83.0;f0:b4:29:28:f1:e7|-73.0
tra01,17.134,10.7,d4:94:e8:1e:a2:70|-87.0;d4:94:e8:21:34:60|-38.0;d4:94:e8:21:6a:b0|-72.0;d4:94:e8:02:27:e0|-69.0;50:64:2b:7b:07:92|-74.0;d4:94:e8:02:27:70|-81.0;d4:ee:07:62:be:52|-67.0;d4:94:e8:1e:8d:20|-32.0;d4:94:e8:21:3d:60|-69.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-60.0;d4:94:e8:1e:ae:80|-61.0;d4:94:e8:1a:0f:e0|-73.0;00:27:19:2c:10:c4|-68.0;ec:3d:fd:0a:b7:62|-82.0;d4:94:e8:21:6a:a0|-49.0;10:9f:a9:2d:e3:59|-58.0;d4:94:e8:02:27:60|-56.0;d4:94:e8:21:3f:80|-69.0;d4:94:e8:1e:8d:30|-43.0;d4:94:e8:21:3d:70|-77.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:1e:8d:10|-49.0
tra01,17.4,10.7,d4:94:e8:19:a6:d0|-88.0;d4:94:e8:1e:a2:70|-84.0;00:22:aa:ac:a0:34|-69.0;d4:94:e8:21:34:60|-54.0;d4:94:e8:21:27:30|-79.0;00:06:f4:af:50:20|-73.0;d4:94:e8:1e:ae:90|-84.0;0c:4b:54:f5:5f:5e|-78.0;d4:94:e8:1a:0f:f0|-87.0;d0:ee:07:62:be:52|-76.0;d4:94:e8:21:28:70|-69.0;d4:94:e8:21:24:d0|-77.0;d4:94:e8:1c:cb:b0|-87.0;d4:94:e8:21:27:90|-85.0;d4:94:e8:02:27:f0|-87.0;d4:94:e8:1e:ac:a0|-68.0;d4:94:e8:21:6a:b0|-74.5;d4:94:e8:21:28:f0|-57.0;d4:94:e8:21:26:f0|-72.0;50:64:2b:7b:07:92|-61.0;ee:26:ca:a8:f2:f8|-74.5;d4:94:e8:02:27:70|-76.0;8c:ab:8e:e3:50:90|-81.5;d4:ee:07:62:be:52|-54.0;d4:94:e8:21:3f:80|-72.0;d4:94:e8:21:3f:90|-86.0;d4:94:e8:1e:8d:20|-33.0;d4:94:e8:21:3d:60|-61.0;d4:94:e8:1e:8d:00|-30.0;d4:94:e8:21:67:10|-69.0;d4:94:e8:1e:af:30|-85.0;d4:94:e8:1e:a2:60|-67.0;d4:94:e8:21:34:70|-57.0;d4:94:e8:19:a6:c0|-64.0;8c:ab:8e:73:33:88|-72.0;d4:94:e8:1e:ae:80|-59.5;d4:94:e8:1a:0f:e0|-50.0;d4:94:e8:21:0a:b0|-78.0;d4:94:e8:21:27:50|-78.0;d4:94:e8:21:28:60|-60.0;d4:94:e8:21:6b:30|-66.0;00:24:01:7a:8c:c8|-66.0;00:27:19:2c:10:c4|-67.0;ec:3d:fd:0a:b7:62|-83.5;d4:94:e8:21:66:d0|-82.0;d4:94:e8:21:6a:a0|-54.5;10:9f:a9:2d:e3:59|-65.5;d4:94:e8:02:27:60|-68.0;d4:94:e8:21:67:b0|-83.0;d4:94:e8:1e:8d:30|-42.0;d4:94:e8:21:27:b0|-80.0;d4:94:e8:21:3d:70|-75.5;d4:94:e8:21:27:70|-78.0;ee:26:ca:ac:f2:f8|-85.0;d4:94:e8:1e:8d:10|-43.0
tra01,17.931,10.7,d4:94:e8:1e:a2:70|-87.0;d4:94:e8:21:34:60|-38.0;d4:94:e8:21:6a:b0|-72.0;d4:94:e8:02:27:e0|-69.0;50:64:2b:7b:07:92|-74.0;d4:94:e8:02:27:70|-81.0;d4:ee:07:62:be:52|-67.0;d4:94:e8:1e:8d:20|-32.0;d4:94:e8:21:3d:60|-69.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-60.0;d4:94:e8:1e:ae:80|-61.0;d4:94:e8:1a:0f:e0|-73.0;00:27:19:2c:10:c4|-68.0;ec:3d:fd:0a:b7:62|-82.0;d4:94:e8:21:6a:a0|-49.0;10:9f:a9:2d:e3:59|-58.0;d4:94:e8:02:27:60|-56.0;d4:94:e8:21:3f:80|-69.0;d4:94:e8:1e:8d:30|-43.0;d4:94:e8:21:3d:70|-77.0;ee:26:ca:ac:f2:f8|-86.0;d4:94:e8:1e:8d:10|-49.0
tra01,18.171,10.7,d4:94:e8:1e:a2:70|-88.0;d4:94:e8:21:34:60|-54.0;d4:94:e8:1e:ae:90|-84.0;0c:4b:54:f5:5f:5e|-73.0;d4:94:e8:1a:0f:f0|-87.0;d4:94:e8:1c:cb:b0|-85.0;d4:94:e8:02:27:f0|-87.0;d4:94:e8:1e:ac:a0|-72.5;d4:94:e8:21:6a:b0|-72.5;d4:94:e8:02:27:e0|-67.0;50:64:2b:7b:07:92|-65.5;ee:26:ca:a8:f2:f8|-78.0;d4:94:e8:02:27:70|-75.5;d4:ee:07:62:be:52|-62.0;d4:94:e8:21:3f:80|-72.0;d4:94:e8:1e:8d:20|-34.0;d4:94:e8:1e:8d:00|-41.0;d4:94:e8:19:a6:c0|-75.0;d4:94:e8:21:34:70|-58.5;d4:94:e8:1e:ae:80|-48.0;d4:94:e8:1a:0f:e0|-53.0;8c:ab:8e:e3:50:90|-84.5;00:27:19:2c:10:c4|-72.0;ec:3d:fd:0a:b7:62|-84.0;d4:94:e8:21:6a:a0|-52.5;d4:94:e8:1e:8d:10|-48.0;10:9f:a9:2d:e3:59|-59.0;d4:94:e8:02:27:60|-60.0;d4:94:e8:21:67:b0|-83.0;d4:94:e8:1e:8d:30|-41.5;d4:94:e8:21:3d:70|-74.5;ee:26:ca:ac:f2:f8|-85.0;e0:b9:4d:37:6e:9a|-77.0
tra01,18.728,10.7,d4:94:e8:1e:a2:70|-87.0;d4:94:e8:21:34:60|-38.0;d4:94:e8:1a:0f:f0|-82.0;d4:94:e8:21:6a:b0|-72.0;d4:94:e8:02:27:e0|-69.0;50:64:2b:7b:07:92|-74.0;d4:94:e8:02:27:70|-81.0;d4:94:e8:21:67:a0|-65.0;d4:ee:07:62:be:52|-67.0;d4:94:e8:21:67:b0|-79.0;d4:94:e8:21:3f:90|-81.0;d4:94:e8:1e:8d:20|-32.0;d4:94:e8:21:3d:60|-69.0;d4:94:e8:19:a6:c0|-73.0;d4:94:e8:21:34:70|-58.0;d4:94:e8:1e:ae:80|-61.0;d4:94:e8:1a:0f:e0|-73.0;00:27:19:2c:10:c4|-68.0;ec:3d:fd:0a:b7:62|-82.0;d4:94:e8:21:6a:a0|-49.0;d4:94:e8:1e:8d:10|-49.0;10:9f:a9:2d:e3:59|-58.0;d4:94:e8:02:27:60|-56.0;d4:94:e8:21:3f:80|-69.0;d4:94:e8:1e:8d:30|-43.0;d4:94:e8:21:3d:70|-77.0;ee:26:ca:ac:f2:f8|-86.0;e0:b9:4d:37:6e:9a|-79.0
tra01,19.475,10.7,d4:94:e8:1e:a2:70|-83.5;d4:94:e8:1e:af:20|-72.0;00:22:aa:ac:a0:34|-68.0;d4:94:e8:21:34:60|-44.0;d4:94:e8:21:27:30|-82.0;d4:94:e8:21:27:50|-73.0;0c:4b:54:f5:5f:5e|-74.0;d4:94:e8:1a:0f:f0|-82.0;d0:ee:07:62:be:52|-77.0;d4:94:e8:21:28:70|-67.0;d4:94:e8:21:24:d0|-74.0;d4:94:e8:21:27:90|-86.0;d4:94:e8:21:6a:b0|-69.5;d4:94:e8:02:27:e0|-69.0;d4:94:e8:21:28:f0|-62.0;50:64:2b:7b:07:92|-74.0;ee:26:ca:a8:f2:f8|-64.0;d4:94:e8:02:27:70|-81.0;d4:94:e8:21:67:a0|-68.0;00:24:01:7a:8c:c8|-72.0;d4:ee:07:62:be:52|-62.5;d4:94:e8:21:67:b0|-81.0;d4:94:e8:21:3f:90|-82.5;d4:94:e8:1e:8d:20|-32.0;d4:94:e8:21:3d:60|-67.0;d4:94:e8:1e:8d:00|-45.0;d4:94:e8:1e:a2:60|-73.0;d4:94:e8:19:a6:c0|-66.0;d4:94:e8:21:34:70|-53.5;d4:94:e8:1e:ae:80|-63.5;d4:94:e8:1a:0f:e0|-73.0;d4:94:e8:21:0a:b0|-79.0;8c:ab:8e:e3:50:90|-86.0;d4:94:e8:21:6b:30|-83.0;d4:94:e8:21:67:10|-67.0;00:27:19:2c:10:c4|-68.0;ec:3d:fd:0a:b7:62|-81.5;d4:94:e8:21:6a:a0|-54.5;d4:94:e8:1e:8d:10|-51.5;10:9f:a9:2d:e3:59|-59.5;d4:94:e8:02:27:60|-61.5;d4:94:e8:21:3f:80|-70.5;d4:94:e8:1e:8d:30|-39.5;d4:94:e8:21:27:b0|-83.0;d4:94:e8:21:3d:70|-76.5;d4:94:e8:21:27:70|-75.0;ee:26:ca:ac:f2:f8|-86.0;e0:b9:4d:37:6e:9a|-79.0
